Data_Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),dV/dt(V/s),Internal_Resistance(Ohm),dQ/dV(Ah/V),dV/dQ(V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,MetaCode_MV_UD4,MetaCode_MV_UD5,MetaCode_MV_UD6,MetaCode_MV_UD7,MetaCode_MV_UD8,Aux_Temperature_1(C),Aux_dT/dt_1(C),Aux_Temperature_2(C),Aux_dT/dt_2(C),Aux_Temperature_3(C),Aux_dT/dt_3(C)
2586,2021/03/28 16:00:39,18090.3729,4395.0002,1,4,0,0,0,-1.503792,3.548565,-5.33630365848,2.897709,1.833423,11.08737,7.020133,,,,,,,,,,,,,,26.95659,-0.1011622,25,0,26.68005,0.05663097
2587,2021/03/28 16:00:44,18095.3728,4400.0001,1,4,0,0,0,-1.503716,3.548382,-5.335758787512,2.897709,1.835509,11.08737,7.027535,,-0.000124907601275481,,,,,,,,,,,,27.30682,0.046103,25,0,26.70331,0.1084512
2588,2021/03/28 16:00:49,18100.373,4405.0003,1,4,0,0,0,-1.503639,3.547713,-5.334479627607,2.897709,1.837595,11.08737,7.034936,,,,,,,,,,,,,,27.10993,-0.06252885,25,0,26.34955,-0.08703351
2589,2021/03/28 16:00:54,18105.3729,4410.0002,1,4,0,0,0,-1.503502,3.547069,-5.333025335638,2.897709,1.83968,11.08737,7.042335,,-0.0000755479486542754,,,,,,,,,,,,26.89757,-0.1322758,25,0,26.57118,0.009919405
2590,2021/03/28 16:00:59,18110.3728,4415.0001,1,4,0,0,0,-1.503777,3.546678,-5.333412802806,2.897709,1.841767,11.08737,7.049735,,,,,,,,,,,,,,27.27437,0.008279085,25,0,26.7135,0.101707
2591,2021/03/28 16:01:04,18115.3736,4420.0009,1,4,0,0,0,-1.504082,3.546308,-5.333938029256,2.897709,1.843853,11.08737,7.057134,,-0.00011119859846076,,,,,,,,,,,,26.9604,-0.09633839,25,0,26.29236,-0.09195387
2592,2021/03/28 16:01:09,18120.3729,4425.0002,1,4,0,0,0,-1.503906,3.54559,-5.33223407454,2.897709,1.845939,11.08737,7.064531,,,,,,,,,,,,,,27.00599,-0.04736781,25,0,26.71526,0.1193988
2593,2021/03/28 16:01:14,18125.3729,4430.0002,1,4,0,0,0,-1.503906,3.545203,-5.331652062918,2.897709,1.848025,11.08737,7.071927,,-0.0000892034513526596,,,0.235404297709465,,,,,,,,,27.08516,0.08252323,25,0,26.27488,-0.01082838
2594,2021/03/28 16:01:19,18130.3729,4435.0002,1,4,0,0,0,-1.5037,3.544931,-5.3305127447,2.897709,1.850111,11.08737,7.079322,,,,,,,,,,,,,,26.90951,-0.01500189,25,0,26.65429,0.08285403
2595,2021/03/28 16:01:24,18135.3728,4440.0001,1,4,0,0,0,-1.503777,3.544346,-5.329905994842,2.897709,1.852197,11.08737,7.086717,,,,,,,,,,,,,,27.15412,0.1286548,25,0,26.35821,-0.02694011
2596,2021/03/28 16:01:29,18140.3736,4445.0009,1,4,0,0,0,-1.504021,3.543832,-5.329997748472,2.897709,1.854283,11.08737,7.094109,,-0.000087371859990526,,4.3791937828064,,,,,,,,,,26.84661,-0.06019533,25,0,26.54154,-0.04466951
2597,2021/03/28 16:01:34,18145.373,4450.0003,1,4,0,0,0,-1.503777,3.5431,-5.3280322887,2.897709,1.856367,11.08737,7.101495,,-0.000128711602883413,,,,,,,,,,,,27.22311,0.05935788,25,0,26.43443,-0.06296098
2598,2021/03/28 16:01:39,18150.3736,4455.0009,1,4,0,0,0,-1.503654,3.542957,-5.327381464878,2.897709,1.858453,11.08737,7.108886,,,,,,,,,,,,,,26.82933,-0.116334,25,0,26.47442,-0.01858473
2599,2021/03/28 16:01:44,18155.3736,4460.0009,1,4,0,0,0,-1.503845,3.54242,-5.3272506049,2.897709,1.860539,11.08737,7.116275,,,,,,,,,,,,,,27.19179,-0.002518296,25,0,26.6664,0.09089947
2600,2021/03/28 16:01:49,18160.3738,4465.0011,1,4,0,0,0,-1.50396,3.541872,-5.32683381312,2.897709,1.862624,11.08737,7.123662,,-0.0000530688412254676,,,,,,,,,,,,27.05786,-0.03682554,25,0,26.28315,-0.1058012
2601,2021/03/28 16:01:54,18165.3729,4470.0002,1,4,0,0,0,-1.504173,3.54144,-5.32693842912,2.897709,1.86471,11.08737,7.131049,,,,,,,,,,,,,,26.85874,-0.1193255,25,0,26.59638,0.04959106
2602,2021/03/28 16:01:59,18170.3729,4475.0002,1,4,0,0,0,-1.503792,3.540964,-5.324873335488,2.897709,1.866796,11.08737,7.138436,,-0.0001147844013758,,,,,,,,,,,,27.19255,0.0516355,25,0,26.48925,0.07841587
2603,2021/03/28 16:02:04,18175.3738,4480.0011,1,4,0,0,0,-1.503555,3.540401,-5.323187625555,2.897709,1.868882,11.08737,7.145819,,,,,,,,,,,,,,26.73226,-0.1093459,25,0,26.27047,-0.0204879
2604,2021/03/28 16:02:09,18180.3731,4485.0004,1,4,0,0,0,-1.503578,3.539907,-5.322526287246,2.897709,1.870967,11.08737,7.153201,,-0.0000974031427176669,,,,,,,,,,,,27.07805,0.04540324,25,0,26.67352,0.1388907
2605,2021/03/28 16:02:14,18185.3738,4490.0011,1,4,0,0,0,-1.504181,3.539384,-5.323874164504,2.897709,1.873052,11.08737,7.160584,,,,,,,,,,,,,,27.01578,0.07388353,25,0,26.19114,-0.03507018
2606,2021/03/28 16:02:19,18190.373,4495.0003,1,4,0,0,0,-1.503769,3.53913,-5.32203398097,2.897709,1.875138,11.08737,7.167965,,-0.0000712764594936743,,4.26442193984985,,,,,,,,,,26.79145,-0.05559087,25,0,26.47212,0.05998969
2607,2021/03/28 16:02:24,18195.3737,4500.001,1,4,0,0,0,-1.503731,3.538411,-5.320818311441,2.897709,1.877224,11.08737,7.175346,,,,,,,,,,,,,,27.19468,0.1208395,25,0,26.49849,0.06091833
2608,2021/03/28 16:02:29,18200.3738,4505.0011,1,4,0,0,0,-1.503792,3.537895,-5.32025819784,2.897709,1.879309,11.08737,7.182724,,-0.000124413403682411,,,,,,,,,,,,26.89701,0.02974391,25,0,26.15765,-0.09484172
2609,2021/03/28 16:02:34,18205.373,4510.0003,1,4,0,0,0,-1.504059,3.537465,-5.320556070435,2.897709,1.881394,11.08737,7.190101,,,,,,,,,,,,,,26.77073,0.004491806,25,0,26.47985,0.1045966
2610,2021/03/28 16:02:39,18210.3728,4515.0001,1,4,0,0,0,-1.504005,3.537066,-5.31976494933,2.897709,1.88348,11.08737,7.197479,,-0.0000885163535713218,,,,,,,,,,,,27.1328,0.09999931,25,0,26.6287,0.1179093
2611,2021/03/28 16:02:44,18215.3729,4520.0002,1,4,0,0,0,-1.503983,3.536419,-5.318714056877,2.897709,1.885566,11.08737,7.204855,,,,,,,,,,,,,,27.15489,0.08300185,25,0,26.3305,0.0208205
2612,2021/03/28 16:02:49,18220.3729,4525.0002,1,4,0,0,0,-1.503815,3.535865,-5.317286824975,2.897709,1.887652,11.08737,7.212232,,-0.000123813297250308,,,,,,,,,,,,26.84532,-0.1028794,25,0,26.22697,-0.04291773
2613,2021/03/28 16:02:54,18225.3731,4530.0004,1,4,0,0,0,-1.503883,3.535475,-5.316940749425,2.897709,1.889737,11.08737,7.219605,,,,,,,,,,,,,,26.81686,-0.108521,25,0,26.43347,0.03151476
2614,2021/03/28 16:02:59,18230.3731,4535.0004,1,4,0,0,0,-1.50383,3.53508,-5.3161593564,2.897709,1.891823,11.08737,7.226979,,-0.000101495999842882,,,0.233149006962776,,,,,,,,,27.10972,-0.0539726,25,0,26.68387,0.07717967
2615,2021/03/28 16:03:04,18235.3731,4540.0004,1,4,0,0,0,-1.504135,3.534285,-5.316041768475,2.897709,1.893909,11.08737,7.234352,,,,,,,,,,,,,,27.16508,0.005348921,25,0,26.31221,-0.1014447
2616,2021/03/28 16:03:09,18240.3737,4545.001,1,4,0,0,0,-1.503944,3.533916,-5.314811764704,2.897709,1.895995,11.08737,7.241727,,-0.000109296401205938,,4.28359508514404,,,,,,,,,,26.8972,-0.09703934,25,0,26.31453,-0.07714093
2617,2021/03/28 16:03:14,18245.3731,4550.0004,1,4,0,0,0,-1.503883,3.533495,-5.313963061085,2.897709,1.898081,11.08737,7.249097,,,,,,,,,,,,,,26.95812,-0.06876111,25,0,26.61043,0.01568258
2618,2021/03/28 16:03:19,18250.3729,4555.0002,1,4,0,0,0,-1.504059,3.532948,-5.313762235932,2.897709,1.900167,11.08737,7.256467,,-0.000126059094327502,,,,,,,,,,,,27.28646,0.08193135,25,0,26.54059,-0.04703224
2619,2021/03/28 16:03:24,18255.3729,4560.0002,1,4,0,0,0,-1.503769,3.532457,-5.311999330433,2.897709,1.902253,11.08737,7.263836,,,,,,,,,,,,,,26.97733,-0.02727032,25,0,26.2381,-0.1340854
2620,2021/03/28 16:03:29,18260.373,4565.0003,1,4,0,0,0,-1.504059,3.532286,-5.312766548874,2.897709,1.904339,11.08737,7.271205,,-0.000133078501676209,,,,,,,,,,,,26.83799,-0.07677019,25,0,26.45461,-0.05682111
2621,2021/03/28 16:03:34,18265.373,4570.0003,1,4,0,0,0,-1.503868,3.5314,-5.3107594552,2.897709,1.906425,11.08737,7.278573,,,,,,,,,,,,,,27.13991,0.08274257,25,0,26.69986,0.05172551
2622,2021/03/28 16:03:39,18270.3729,4575.0002,1,4,0,0,0,-1.503868,3.530936,-5.310061660448,2.897709,1.908511,11.08737,7.285937,,-0.0000912324176169932,,,,,,,,,,,,27.27879,0.1242906,25,0,26.46173,-0.004575253
2623,2021/03/28 16:03:44,18275.3729,4580.0002,1,4,0,0,0,-1.503967,3.530446,-5.309674279282,2.897709,1.910596,11.08737,7.293302,,,,,,,,,,,,,,27.00923,0.03531754,25,0,26.26292,-0.07811308
2624,2021/03/28 16:03:49,18280.3731,4585.0004,1,4,0,0,0,-1.503853,3.530096,-5.308745459888,2.897709,1.912682,11.08737,7.300664,,-0.0000957426382228732,,,,,,,,,,,,26.93355,0.02544463,25,0,26.55737,0.105567
2625,2021/03/28 16:03:54,18285.3729,4590.0002,1,4,0,0,0,-1.503792,3.529677,-5.307900035184,2.897709,1.914768,11.08737,7.308025,,,,,,,,,,,,,,27.24575,0.1140916,25,0,26.7062,0.1453751
2626,2021/03/28 16:03:59,18290.373,4595.0003,1,4,0,0,0,-1.503693,3.528941,-5.306443879113,2.897709,1.916853,11.08737,7.315386,,-0.000086995969468262,,4.03809976577759,,,,,,,,,,27.3533,0.09874344,25,0,26.55772,0.1055831
2627,2021/03/28 16:04:04,18295.3729,4600.0002,1,4,0,0,0,-1.504021,3.528374,-5.306748591854,2.897709,1.918939,11.08737,7.322745,,,,,,,,,,,,,,27.22505,-0.03435254,25,0,26.37941,-0.1011187
2628,2021/03/28 16:04:09,18300.3731,4605.0004,1,4,0,0,0,-1.503998,3.528054,-5.306186159892,2.897709,1.921025,11.08737,7.330106,,-0.00015465849719476,,,,,,,,,,,,27.04634,-0.04322946,25,0,26.23601,-0.1567352
2629,2021/03/28 16:04:14,18305.3729,4610.0002,1,4,0,0,0,-1.503365,3.527525,-5.303157621625,2.897709,1.92311,11.08737,7.337461,,,,,,,,,,,,,,26.87241,-0.04990876,25,0,26.34668,-0.1033401
2630,2021/03/28 16:04:19,18310.3732,4615.0005,1,4,0,0,0,-1.503525,3.526872,-5.3027402238,2.897709,1.925196,11.08737,7.344819,,-0.0000721097603673115,,,,,,,,,,,,27.01079,0.02789736,25,0,26.6489,0.1013434
2631,2021/03/28 16:04:24,18315.373,4620.0003,1,4,0,0,0,-1.504059,3.5263,-5.3037632517,2.897709,1.927281,11.08737,7.352174,,,,,,,,,,,,,,27.31144,0.1202619,25,0,26.67946,0.1115191
2632,2021/03/28 16:04:29,18320.3731,4625.0004,1,4,0,0,0,-1.503807,3.526041,-5.302485138087,2.897709,1.929367,11.08737,7.359529,,-0.000120147400593851,,,,,,,,,,,,27.21292,0.08244455,25,0,26.33167,-0.008659363
2633,2021/03/28 16:04:34,18325.3732,4630.0005,1,4,0,0,0,-1.5037,3.525305,-5.3010011285,2.897709,1.931453,11.08737,7.366884,,,,,,,,,,,,,,27.0079,-0.1120961,25,0,26.27584,-0.03216028
2634,2021/03/28 16:04:39,18330.3731,4635.0004,1,4,0,0,0,-1.503387,3.524824,-5.299174578888,2.897709,1.933539,11.08737,7.374235,,-0.000101027901109774,,,0.239566594362259,,,,,,,,,26.89799,-0.137428,25,0,26.39365,-0.04863262
2635,2021/03/28 16:04:44,18335.3731,4640.0004,1,4,0,0,0,-1.503632,3.52451,-5.29956602032,2.897709,1.935625,11.08737,7.381587,,,,,,,,,,,,,,27.07919,-0.09076357,25,0,26.70312,0.01141727
2636,2021/03/28 16:04:49,18340.3738,4645.0011,1,4,0,0,0,-1.503922,3.523922,-5.299703822084,2.897709,1.937711,11.08737,7.388938,,-0.000110427099571098,,4.04992389678955,,,,,,,,,,27.4011,0.08605003,25,0,26.64829,-0.007271767
2637,2021/03/28 16:04:54,18345.373,4650.0003,1,4,0,0,0,-1.50383,3.523183,-5.29826829089,2.897709,1.939796,11.08737,7.396286,,,,,,,,,,,,,,27.206,0.03038764,25,0,26.31761,-0.1297212
2638,2021/03/28 16:04:59,18350.3731,4655.0004,1,4,0,0,0,-1.504005,3.522878,-5.29842612639,2.897709,1.941881,11.08737,7.403631,,-0.000124748898088001,,,,,,,,,,,,26.91644,-0.07943988,25,0,26.46194,-0.08618534
2639,2021/03/28 16:05:04,18355.3731,4660.0004,1,4,0,0,0,-1.503853,3.52242,-5.29720188426,2.897709,1.943967,11.08737,7.410979,,,,,,,,,,,,,,27.31796,0.09425581,25,0,26.74292,0.03656447
2640,2021/03/28 16:05:09,18360.3731,4665.0004,1,4,0,0,0,-1.504082,3.521822,-5.297109077404,2.897709,1.946053,11.08737,7.418326,,-0.0000930081223486923,,,,,,,,,,,,27.28707,0.1221919,25,0,26.4273,-0.03114402
2641,2021/03/28 16:05:14,18365.3731,4670.0004,1,4,0,0,0,-1.503639,3.521087,-5.294443735593,2.897709,1.948139,11.08737,7.425673,,,,,,,,,,,,,,27.13877,0.08317769,25,0,26.27161,-0.02796531
2642,2021/03/28 16:05:19,18370.3731,4675.0004,1,4,0,0,0,-1.503479,3.520452,-5.292925652508,2.897709,1.950225,11.08737,7.433016,,-0.0000854317913763225,,,,,,,,,,,,27.01809,-0.09937227,25,0,26.25044,-0.0372082
2643,2021/03/28 16:05:24,18375.3732,4680.0005,1,4,0,0,0,-1.504143,3.520175,-5.294846585025,2.897709,1.952311,11.08737,7.44036,,,,,,,,,,,,,,26.91622,-0.1445168,25,0,26.28373,-0.0980109
2644,2021/03/28 16:05:29,18380.3733,4685.0006,1,4,0,0,0,-1.503906,3.519439,-5.292905428734,2.897709,1.954397,11.08737,7.447701,,-0.000106107101601083,,,,,,,,,,,,26.94101,-0.07903159,25,0,26.42247,-0.09690583
2645,2021/03/28 16:05:34,18385.3733,4690.0006,1,4,0,0,0,-1.504036,3.518873,-5.292511671428,2.897709,1.956483,11.08737,7.455042,,,,3.97726202011108,,,,,,,,,,26.96945,0.007798076,25,0,26.52925,0.1167822
2646,2021/03/28 16:05:39,18390.3731,4695.0004,1,4,0,0,0,-1.503693,3.518328,-5.290485185304,2.897709,1.958568,11.08737,7.462381,,-0.000143967205076478,,,,,,,,,,,,26.98983,-0.1123834,25,0,26.53541,0.02982259
2647,2021/03/28 16:05:44,18395.3732,4700.0005,1,4,0,0,0,-1.504021,3.517978,-5.291112789538,2.897709,1.960654,11.08737,7.469718,,,,,,,,,,,,,,27.05383,-0.08878946,25,0,26.60658,-0.01106203
2648,2021/03/28 16:05:49,18400.3732,4705.0005,1,4,0,0,0,-1.503807,3.517306,-5.289349383942,2.897709,1.962739,11.08737,7.477054,,-0.000116720599180553,,,,,,,,,,,,27.05767,0.05671382,25,0,26.6887,0.09241045
2649,2021/03/28 16:05:54,18405.3732,4710.0005,1,4,0,0,0,-1.503883,3.516829,-5.288899347007,2.897709,1.964826,11.08737,7.484391,,,,,,,,,,,,,,27.0934,-0.02064645,25,0,26.71735,0.1328087
2650,2021/03/28 16:05:59,18410.3731,4715.0004,1,4,0,0,0,-1.504105,3.51601,-5.28844822105,2.897709,1.966911,11.08737,7.491726,,-0.000132022803882137,,,,,,,,,,,,27.17336,-0.06517291,25,0,26.71199,0.0481534
2651,2021/03/28 16:06:04,18415.3731,4720.0004,1,4,0,0,0,-1.503845,3.515672,-5.28702575884,2.897709,1.968997,11.08737,7.499058,,-0.000120589502330404,,,,,,,,,,,,27.3055,0.1047534,25,0,26.73756,0.03817976
2652,2021/03/28 16:06:09,18420.3732,4725.0005,1,4,0,0,0,-1.503632,3.51488,-5.28508604416,2.897709,1.971082,11.08737,7.506389,,,,,0.260267704725266,,,,,,,,,27.37769,0.1349056,25,0,26.70312,0.09504318
2653,2021/03/28 16:06:14,18425.3731,4730.0004,1,4,0,0,0,-1.503769,3.514435,-5.284898405515,2.897709,1.973168,11.08737,7.51372,,-0.000181681200047024,,,,,,,,,,,,27.37733,0.05414367,25,0,26.64583,0.1076263
2654,2021/03/28 16:06:19,18430.3731,4735.0004,1,4,0,0,0,-1.503998,3.514086,-5.285178315828,2.897709,1.975254,11.08737,7.521051,,-0.000206326396437362,,3.70598101615906,,,,,,,,,,27.40901,0.06119668,25,0,26.60639,-0.07444024
2655,2021/03/28 16:06:24,18435.3732,4740.0005,1,4,0,0,0,-1.503677,3.513435,-5.283071400495,2.897709,1.97734,11.08737,7.528381,,,,,,,,,,,,,,27.34198,0.114606,25,0,26.48232,-0.02759695
2656,2021/03/28 16:06:29,18440.3731,4745.0004,1,4,0,0,0,-1.503777,3.512675,-5.282279873475,2.897709,1.979426,11.08737,7.535708,,-0.0000999780022539198,,,,,,,,,,,,27.14664,0.05728722,25,0,26.27239,-0.04498363
2657,2021/03/28 16:06:34,18445.3739,4750.0012,1,4,0,0,0,-1.503845,3.512375,-5.282067581875,2.897709,1.981511,11.08737,7.543034,,,,,,,,,,,,,,27.11876,-0.1239669,25,0,26.30142,-0.08851945
2658,2021/03/28 16:06:39,18450.3733,4755.0006,1,4,0,0,0,-1.503754,3.511815,-5.28090585351,2.897709,1.983596,11.08737,7.550357,,-0.000102189696917776,,,,,,,,,,,,27.06767,-0.07617652,25,0,26.22888,-0.140807
2659,2021/03/28 16:06:44,18455.3732,4760.0005,1,4,0,0,0,-1.503845,3.511126,-5.28018927947,2.897709,1.985682,11.08737,7.557682,,,,,,,,,,,,,,27.04653,0.02162397,25,0,26.25756,-0.08959174
2660,2021/03/28 16:06:49,18460.3731,4765.0004,1,4,0,0,0,-1.503883,3.51034,-5.27914065022,2.897709,1.987768,11.08737,7.565006,,-0.000149448896991089,,,,,,,,,,,,26.977,-0.1228881,25,0,26.20216,-0.03185511
2661,2021/03/28 16:06:54,18465.374,4770.0013,1,4,0,0,0,-1.503922,3.509786,-5.278444380692,2.897709,1.989854,11.08737,7.572328,,,,,,,,,,,,,,27.01116,-0.1298332,25,0,26.32896,-0.1055592
2662,2021/03/28 16:06:59,18470.3732,4775.0005,1,4,0,0,0,-1.503639,3.50947,-5.27697596133,2.897709,1.99194,11.08737,7.579646,,-0.0000955631476244889,,,,,,,,,,,,27.01347,-0.04347265,25,0,26.38823,-0.1080203
2663,2021/03/28 16:07:04,18475.3733,4780.0006,1,4,0,0,0,-1.503525,3.508739,-5.275476804975,2.897709,1.994026,11.08737,7.586967,,-0.000146791804581881,,3.64570188522339,,,,,,,,,,26.98078,-0.06499887,25,0,26.41957,0.06833851
2664,2021/03/28 16:07:09,18480.3731,4785.0004,1,4,0,0,0,-1.503922,3.508131,-5.275955389782,2.897709,1.996111,11.08737,7.594284,,,,,,,,,,,,,,26.97462,-0.1303995,25,0,26.49171,0.01177669
2665,2021/03/28 16:07:14,18485.3733,4790.0006,1,4,0,0,0,-1.503929,3.507632,-5.275229486128,2.897709,1.998197,11.08737,7.601599,,-0.000157710295752622,,,,,,,,,,,,27.04382,-0.1094288,25,0,26.63927,-0.01838624
2666,2021/03/28 16:07:19,18490.3733,4795.0006,1,4,0,0,0,-1.504097,3.507115,-5.275041150155,2.897709,2.000282,11.08737,7.608913,,-0.000132410699734464,,,,,,,,,,,,27.17985,0.07232428,25,0,26.73272,0.09024441
2667,2021/03/28 16:07:24,18495.3733,4800.0006,1,4,0,0,0,-1.503555,3.506274,-5.27187580407,2.897709,2.002368,11.08737,7.616228,,,,,,,,,,,,,,27.23077,0.04166722,25,0,26.75523,0.1551682
2668,2021/03/28 16:07:29,18500.3734,4805.0007,1,4,0,0,0,-1.503502,3.505586,-5.270655562172,2.897709,2.004454,11.08737,7.62354,,-0.000143043900607154,,,,,,,,,,,,27.20407,-0.05672991,25,0,26.75696,0.07884443
2669,2021/03/28 16:07:34,18505.3739,4810.0012,1,4,0,0,0,-1.503883,3.505258,-5.271497916814,2.897709,2.00654,11.08737,7.630854,,-0.00016430439427495,,,0.285683214664459,,,,,,,,,27.18696,0.08650601,25,0,26.74695,0.06218255
2670,2021/03/28 16:07:39,18510.3732,4815.0005,1,4,0,0,0,-1.503677,3.504608,-5.269798443616,2.897709,2.008625,11.08737,7.638162,,,,,,,,,,,,,,27.12298,-0.008528829,25,0,26.68291,0.1338303
2671,2021/03/28 16:07:44,18515.3731,4820.0004,1,4,0,0,0,-1.503777,3.503744,-5.268849641088,2.897709,2.01071,11.08737,7.645467,,,,3.45432996749878,,,,,,,,,,27.09168,-0.09574175,25,0,26.72274,0.0264436
2672,2021/03/28 16:07:49,18520.3733,4825.0006,1,4,0,0,0,-1.503967,3.503147,-5.268617484149,2.897709,2.012796,11.08737,7.652775,,-0.0000975934090092778,,,,,,,,,,,,27.06208,0.05778909,25,0,26.62907,0.1223993
2673,2021/03/28 16:07:54,18525.3734,4830.0007,1,4,0,0,0,-1.504059,3.50275,-5.26834266225,2.897709,2.014882,11.08737,7.660083,,-0.000115108297904953,,,,,,,,,,,,27.04056,-0.06058633,25,0,26.58619,0.09283125
2674,2021/03/28 16:07:59,18530.3732,4835.0005,1,4,0,0,0,-1.50412,3.502162,-5.26767190744,2.897709,2.016968,11.08737,7.66739,,,,,,,,,,,,,,27.09667,-0.09069443,25,0,26.66369,0.01370907
2675,2021/03/28 16:08:04,18535.3733,4840.0006,1,4,0,0,0,-1.50383,3.501313,-5.26537952879,2.897709,2.019054,11.08737,7.674695,,-0.000152616194100119,,,,,,,,,,,,27.22998,0.08276701,25,0,26.76155,0.08736968
2676,2021/03/28 16:08:09,18540.3733,4845.0006,1,4,0,0,0,-1.503906,3.500659,-5.264662074054,2.897709,2.02114,11.08737,7.681998,,,,,,,,,,,,,,27.30298,0.09412706,25,0,26.74926,0.1565397
2677,2021/03/28 16:08:14,18545.3741,4850.0014,1,4,0,0,0,-1.503906,3.500197,-5.263967269482,2.897709,2.023226,11.08737,7.6893,,-0.0000934320632950403,,,,,,,,,,,,27.40458,0.04549801,25,0,26.69447,0.1234347
2678,2021/03/28 16:08:19,18550.3732,4855.0005,1,4,0,0,0,-1.503716,3.499451,-5.262180459916,2.897709,2.02531,11.08737,7.696593,,,,,,,,,,,,,,27.42685,0.08400261,25,0,26.70254,-0.02934158
2679,2021/03/28 16:08:24,18555.3733,4860.0006,1,4,0,0,0,-1.503639,3.49876,-5.26087198764,2.897709,2.027396,11.08737,7.703892,,-0.000142273303936236,,3.24844098091125,,,,,,,,,,27.38114,0.1452196,25,0,26.68523,0.1187247
2680,2021/03/28 16:08:29,18560.3735,4865.0008,1,4,0,0,0,-1.503639,3.49818,-5.25999987702,2.897709,2.029482,11.08737,7.711188,,-0.000146985505125485,,,,,,,,,,,,27.34524,0.01471281,25,0,26.60658,0.08592546
2681,2021/03/28 16:08:34,18565.3733,4870.0006,1,4,0,0,0,-1.503441,3.497497,-5.258280387177,2.897709,2.031568,11.08737,7.718485,,,,,,,,,,,,,,27.42051,0.06611407,25,0,26.54675,-0.06061196
2682,2021/03/28 16:08:39,18570.3733,4875.0006,1,4,0,0,0,-1.503868,3.496833,-5.258775250044,2.897709,2.033653,11.08737,7.725779,,-0.000121245000627823,,,,,,,,,,,,27.30052,0.08123696,25,0,26.3411,-0.08548498
2683,2021/03/28 16:08:44,18575.3742,4880.0015,1,4,0,0,0,-1.504272,3.496047,-5.259005612784,2.897709,2.035739,11.08737,7.733071,,,,,,,,,,,,,,27.14662,0.05080283,25,0,26.25099,-0.07594883
2684,2021/03/28 16:08:49,18580.3732,4885.0005,1,4,0,0,0,-1.504135,3.495612,-5.25787235562,2.897709,2.037825,11.08737,7.740363,,-0.000155385205289349,,,,,,,,,,,,26.96462,-0.0311619,25,0,26.41763,0.09110272
2685,2021/03/28 16:08:54,18585.3732,4890.0005,1,4,0,0,0,-1.50383,3.494931,-5.25578208573,2.897709,2.039911,11.08737,7.747654,,-0.000201395698240958,,,0.30220690369606,,,,,,,,,27.14126,-0.03121436,25,0,26.66563,0.1155567
2686,2021/03/28 16:08:59,18590.3734,4895.0007,1,4,0,0,0,-1.503922,3.493937,-5.254608720914,2.897709,2.041997,11.08737,7.754944,,,,3.04119992256165,,,,,,,,,,27.34007,0.02095699,25,0,26.65833,0.1055205
2687,2021/03/28 16:09:04,18595.3734,4900.0007,1,4,0,0,0,-1.503616,3.493205,-5.25243892928,2.897709,2.044083,11.08737,7.762233,,-0.000120910197438207,,,,,,,,,,,,27.3756,0.02761483,25,0,26.43057,-0.08359849
2688,2021/03/28 16:09:09,18600.3733,4905.0006,1,4,0,0,0,-1.503616,3.492794,-5.251820943104,2.897709,2.046169,11.08737,7.769518,,-0.0001784194028005,,,,,,,,,,,,27.31815,0.04801631,25,0,26.3374,-0.1142865
2689,2021/03/28 16:09:14,18605.3733,4910.0006,1,4,0,0,0,-1.503792,3.491966,-5.251190535072,2.897709,2.048255,11.08737,7.776804,,-0.000175434499396943,,,,,,,,,,,,27.13548,0.05608737,25,0,26.24696,-0.06843686
2690,2021/03/28 16:09:19,18610.374,4915.0013,1,4,0,0,0,-1.503677,3.491262,-5.249730370374,2.897709,2.050341,11.08737,7.784087,,,,,,,,,,,,,,27.00827,-0.1015723,25,0,26.33318,0.002821684
2691,2021/03/28 16:09:24,18615.3732,4920.0005,1,4,0,0,0,-1.503754,3.490556,-5.248937547224,2.897709,2.052428,11.08737,7.79137,,-0.000125336300698109,,,,,,,,,,,,26.95736,-0.1521182,25,0,26.43171,-0.02332687
2692,2021/03/28 16:09:29,18620.3735,4925.0008,1,4,0,0,0,-1.503807,3.489957,-5.248221766299,2.897709,2.054514,11.08737,7.798653,,,,,,,,,,,,,,27.03539,-0.1104504,25,0,26.56677,-0.01718581
2693,2021/03/28 16:09:34,18625.3735,4930.0008,1,4,0,0,0,-1.503906,3.489147,-5.247349108182,2.897709,2.0566,11.08737,7.805933,,-0.000112615496618673,,,,,,,,,,,,27.09762,0.08761048,25,0,26.66465,0.1100242
2694,2021/03/28 16:09:39,18630.3735,4935.0008,1,4,0,0,0,-1.503868,3.488566,-5.246342773288,2.897709,2.058686,11.08737,7.813211,,-0.000165785502758808,,3.03104090690613,,,,,,,,,,27.14837,-0.003173947,25,0,26.63717,0.1236278
2695,2021/03/28 16:09:44,18635.3743,4940.0016,1,4,0,0,0,-1.503906,3.487948,-5.245545924888,2.897709,2.060773,11.08737,7.82049,,,,,,,,,,,,,,27.12264,-0.07496476,25,0,26.64699,0.04725397
