Data_Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),dV/dt(V/s),Internal_Resistance(Ohm),dQ/dV(Ah/V),dV/dQ(V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,MetaCode_MV_UD4,MetaCode_MV_UD5,MetaCode_MV_UD6,MetaCode_MV_UD7,MetaCode_MV_UD8,Aux_Temperature_1(C),Aux_dT/dt_1(C),Aux_Temperature_2(C),Aux_dT/dt_2(C),Aux_Temperature_3(C),Aux_dT/dt_3(C)
7510,2021/04/11 13:40:41,98782.3748,62.0002,1,9,5,0,0,-0.7093735,3.923779,-2.7834248424565,2.859142,3.551147,10.98544,13.253,,,,,,,,,,,,,,14.52693,-0.03596961,13,0,13.90672,-0.1547644
7511,2021/04/11 13:40:43,98784.3749,64.0003,1,9,5,0,0,-0.7096634,3.92315,-2.78411596771,2.859142,3.55154,10.98544,13.25454,,-0.000337448989739642,,,,,,,,,,,,14.37914,-0.1270229,13,0,14.15354,-0.003812015
7512,2021/04/11 13:40:45,98786.3755,66.0009,1,9,5,0,0,-0.7094193,3.922632,-2.7827908475976,2.859142,3.551934,10.98544,13.25609,,,,0.702221989631653,1.54962599277496,,,,,,,,,14.85706,0.06655723,13,0,14.2446,-0.05445004
7513,2021/04/11 13:40:47,98788.3755,68.0009,1,9,5,0,0,-0.7096024,3.922078,-2.7831159617872,2.859142,3.552327,10.98544,13.25763,,,,,,,,,,,,,,14.5532,-0.07061005,13,0,13.91108,-0.05922645
7514,2021/04/11 13:40:49,98790.3747,70.0001,1,9,5,0,0,-0.7093964,3.921379,-2.7818121456356,2.859142,3.552721,10.98544,13.25917,,-0.000201343893422745,,,,,,,,,,,,14.43363,-0.06560862,13,0,14.20075,0.07816017
7515,2021/04/11 13:40:51,98792.3756,72.001,1,9,5,0,0,-0.709259,3.921093,-2.781070500087,2.859142,3.553115,10.98544,13.26072,,,,,,,,,,,,,,14.62089,0.08447111,13,0,14.41732,0.09829283
7516,2021/04/11 13:40:53,98794.3748,74.0002,1,9,5,0,0,-0.7093735,3.920564,-2.781144206654,2.859142,3.553508,10.98544,13.26226,,,,,,,,,,,,,,14.84008,0.09422213,13,0,14.26413,-0.0267604
7517,2021/04/11 13:40:55,98796.3756,76.001,1,9,5,0,0,-0.7093964,3.920148,-2.7809388786672,2.859142,3.553902,10.98544,13.2638,,-0.0002232529950561,,,,,,,,,,,,14.3898,-0.07197946,13,0,14.16421,-0.09027481
7518,2021/04/11 13:40:57,98798.3754,78.0008,1,9,5,0,0,-0.7094727,3.919773,-2.7809719336971,2.859142,3.554295,10.98544,13.26535,,,,,,,,,,,,,,14.51571,-0.08965909,13,0,14.38516,0.02214253
7519,2021/04/11 13:40:59,98800.3755,80.0009,1,9,5,0,0,-0.7094879,3.919538,-2.7808647845902,2.859142,3.554689,10.98544,13.26689,,-0.000292030308628455,,,,,,,,,,,,14.77559,0.006910563,13,0,14.37491,0.1142529
7520,2021/04/11 13:41:01,98802.3755,82.0009,1,9,5,0,0,-0.7089767,3.919002,-2.7784811052534,2.859142,3.555083,10.98544,13.26843,,,,,,,,,,,,,,14.76666,0.07606894,13,0,14.14677,0.06246179
7521,2021/04/11 13:41:03,98804.3765,84.0019,1,9,5,0,0,-0.7093353,3.91871,-2.779679333463,2.859142,3.555476,10.98544,13.26997,,,,,,,,,,,,,,14.70457,0.09880871,13,0,14.02612,-0.02672553
7522,2021/04/11 13:41:05,98806.3748,86.0002,1,9,5,0,0,-0.7093353,3.91815,-2.779282105695,2.859142,3.55587,10.98544,13.27151,,,,,,,,,,,,,,14.4271,-0.08670956,13,0,14.33305,0.09591728
7523,2021/04/11 13:41:07,98808.3748,88.0002,1,9,5,0,0,-0.7095261,3.917479,-2.7795535967019,2.859142,3.556263,10.98544,13.27306,,-0.000192173902178183,,0.888292789459229,,,,,,,,,,14.66707,0.04692703,13,0,14.44893,0.1428741
7524,2021/04/11 13:41:09,98810.3757,90.0011,1,9,5,0,0,-0.7097015,3.917198,-2.780041296397,2.859142,3.556657,10.98544,13.2746,,,,,,,,,,,,,,14.81916,0.1159146,13,0,14.382,0.07034093
7525,2021/04/11 13:41:11,98812.3754,92.0008,1,9,5,0,0,-0.7096252,3.91684,-2.779488368368,2.859142,3.55705,10.98544,13.27614,,-0.000236595195019618,,,,,,,,,,,,14.76829,0.07323951,13,0,14.08993,-0.09338707
7526,2021/04/11 13:41:13,98814.3755,94.0009,1,9,5,0,0,-0.7094879,3.91637,-2.778617126923,2.859142,3.557444,10.98544,13.27768,,,,,,,,,,,,,,14.57338,-0.04419863,13,0,14.02634,-0.1195973
7527,2021/04/11 13:41:15,98816.3747,96.0001,1,9,5,0,0,-0.7097244,3.915963,-2.7792544905972,2.859142,3.557837,10.98544,13.27922,,,,,,,,,,,,,,14.62014,0.08075982,13,0,14.51882,0.07628947
7528,2021/04/11 13:41:17,98818.3748,98.0002,1,9,5,0,0,-0.7093353,3.915709,-2.7775506182277,2.859142,3.558231,10.98544,13.28076,,-0.000252558704232797,,,,,,,,,,,,14.83834,0.08337617,13,0,14.46692,-0.03988862
7529,2021/04/11 13:41:19,98820.3748,100.0002,1,9,5,0,0,-0.7092819,3.91543,-2.777143629717,2.859142,3.558624,10.98544,13.2823,,,,,,,,,,,,,,14.81231,-0.01788348,13,0,14.17055,-0.1115111
7530,2021/04/11 13:41:21,98822.3748,102.0002,1,9,5,0,0,-0.709343,3.915043,-2.777108346749,2.859142,3.559018,10.98544,13.28384,,,,,,,,,,,,,,14.58799,-0.1138481,13,0,14.00441,-0.06824255
7531,2021/04/11 13:41:23,98824.3749,104.0003,1,9,5,0,0,-0.7092667,3.914639,-2.7765230852213,2.859142,3.559412,10.98544,13.28539,,,,,,,,,,,,,,14.44968,-0.07565051,13,0,14.15105,0.05212128
7532,2021/04/11 13:41:25,98826.3757,106.0011,1,9,5,0,0,-0.709343,3.91421,-2.77651746403,2.859142,3.559805,10.98544,13.28693,,,,,,,,,,,,,,14.87821,0.04462421,13,0,14.34614,0.09949356
7533,2021/04/11 13:41:27,98828.3747,108.0001,1,9,5,0,0,-0.7091064,3.913761,-2.7752729731704,2.859142,3.560198,10.98544,13.28847,,-0.000109218701254576,,,,,,,,,,,,14.78289,0.08420378,13,0,14.09724,0.01578033
7534,2021/04/11 13:41:29,98830.3754,110.0008,1,9,5,0,0,-0.7092056,3.913365,-2.775380372844,2.859142,3.560592,10.98544,13.29001,,,,,,,,,,,,,,14.61034,0.0627467,13,0,14.0341,-0.07423848
7535,2021/04/11 13:41:31,98832.3747,112.0001,1,9,5,0,0,-0.7091446,3.913172,-2.7750047926712,2.859142,3.560986,10.98544,13.29155,,,,,,,,,,,,,,14.41194,-0.07006705,13,0,14.09866,-0.1157677
7536,2021/04/11 13:41:33,98834.3748,114.0002,1,9,5,0,0,-0.7096634,3.912728,-2.7767198557552,2.859142,3.561379,10.98544,13.29309,,-0.000170559505932033,,,1.04972004890442,,,,,,,,,14.47037,-0.11186,13,0,14.31058,-0.05257189
7537,2021/04/11 13:41:35,98836.3757,116.0011,1,9,5,0,0,-0.7093353,3.912431,-2.7752254171143,2.859142,3.561773,10.98544,13.29463,,,,1.04384005069733,,,,,,,,,,14.83811,0.1149192,13,0,14.19639,-0.03568411
7538,2021/04/11 13:41:37,98838.3749,118.0003,1,9,5,0,0,-0.7096252,3.912245,-2.776227640574,2.859142,3.562166,10.98544,13.29617,,,,,,,,,,,,,,14.71504,0.04815459,13,0,14.06584,-0.1207739
7539,2021/04/11 13:41:39,98840.3747,120.0001,1,9,5,0,0,-0.709198,3.911809,-2.774247119182,2.859142,3.56256,10.98544,13.29771,,-0.000183178097358905,,,,,,,,,,,,14.60356,-0.04311085,13,0,13.94689,-0.1641855
7540,2021/04/11 13:41:41,98842.3746,122,1,9,5,0,0,-0.709259,3.911653,-2.774375095127,2.859142,3.562953,10.98544,13.29925,,,,,,,,,,,,,,14.45796,-0.1067188,13,0,13.95465,-0.09313613
7541,2021/04/11 13:41:43,98844.3756,124.001,1,9,5,0,0,-0.7095871,3.911254,-2.7753753832234,2.859142,3.563347,10.98544,13.30079,,,,,,,,,,,,,,14.43485,-0.1228184,13,0,14.41482,0.05863786
7542,2021/04/11 13:41:45,98846.3756,126.001,1,9,5,0,0,-0.7097778,3.910704,-2.7757308815712,2.859142,3.563741,10.98544,13.30233,,,,,,,,,,,,,,14.82158,0.06648004,13,0,14.30405,-0.05680442
7543,2021/04/11 13:41:47,98848.3757,128.0011,1,9,5,0,0,-0.709198,3.910414,-2.773257787972,2.859142,3.564134,10.98544,13.30386,,-0.000142916600452736,,,,,,,,,,,,14.80795,-0.02190262,13,0,14.0931,-0.1155594
7544,2021/04/11 13:41:49,98850.3748,130.0002,1,9,5,0,0,-0.7093353,3.910055,-2.7735400364415,2.859142,3.564528,10.98544,13.3054,,,,,,,,,,,,,,14.63474,-0.09879977,13,0,13.90499,-0.08515775
7545,2021/04/11 13:41:51,98852.3749,132.0003,1,9,5,0,0,-0.709343,3.909874,-2.773441752782,2.859142,3.564921,10.98544,13.30694,,,,,,,,,,,,,,14.49861,-0.08334875,13,0,14.00266,0.02845794
7546,2021/04/11 13:41:53,98854.3747,134.0001,1,9,5,0,0,-0.7093201,3.909598,-2.7731564443198,2.859142,3.565315,10.98544,13.30848,,,,,,,,,,,,,,14.41294,-0.04075289,13,0,14.44795,0.09391338
7547,2021/04/11 13:41:55,98856.3746,136,1,9,5,0,0,-0.7096252,3.909385,-2.774198112502,2.859142,3.565708,10.98544,13.31002,,-0.000147520506288856,,,,,,,,,,,,14.86872,0.05670756,13,0,14.35124,0.1184469
7548,2021/04/11 13:41:57,98858.3756,138.001,1,9,5,0,0,-0.7090836,3.909112,-2.7718872097632,2.859142,3.566102,10.98544,13.31156,,,,,,,,,,,,,,14.88889,0.1278904,13,0,14.2034,0.07095069
7549,2021/04/11 13:41:59,98860.3764,140.0018,1,9,5,0,0,-0.7093964,3.908765,-2.772863819446,2.859142,3.566496,10.98544,13.3131,,,,,,,,,,,,,,14.63057,0.05721331,13,0,13.98125,-0.06379455
7550,2021/04/11 13:42:01,98862.3749,142.0003,1,9,5,0,0,-0.7092361,3.908576,-2.7721031987936,2.859142,3.56689,10.98544,13.31464,,,,,,,,,,,,,,14.4378,-0.03977627,13,0,13.99295,-0.1311481
7551,2021/04/11 13:42:03,98864.3748,144.0002,1,9,5,0,0,-0.7094193,3.908008,-2.7724162997544,2.859142,3.567283,10.98544,13.31617,,-0.000170210594660603,,,,,,,,,,,,14.40639,-0.1033667,13,0,14.4241,0.134733
7552,2021/04/11 13:42:05,98866.3749,146.0003,1,9,5,0,0,-0.7092361,3.907744,-2.7715131143584,2.859142,3.567677,10.98544,13.31771,,,,,,,,,,,,,,14.8233,0.1302841,13,0,14.2254,0.007085204
7553,2021/04/11 13:42:07,98868.3754,148.0008,1,9,5,0,0,-0.709259,3.907504,-2.771432379536,2.859142,3.56807,10.98544,13.31925,,,,1.27298200130463,,,,,,,,,,14.81231,0.09238124,13,0,14.11939,-0.06966025
7554,2021/04/11 13:42:09,98870.3755,150.0009,1,9,5,0,0,-0.7096024,3.907258,-2.7725996542192,2.859142,3.568464,10.98544,13.32079,,,,,,,,,,,,,,14.6829,-0.001223087,13,0,13.96054,-0.124552
7555,2021/04/11 13:42:11,98872.3747,152.0001,1,9,5,0,0,-0.7093353,3.906925,-2.7713198169525,2.859142,3.568857,10.98544,13.32232,,-0.000147763799759559,,,,,,,,,,,,14.51474,-0.09261608,13,0,13.91645,-0.1269859
7556,2021/04/11 13:42:13,98874.3756,154.001,1,9,5,0,0,-0.7093353,3.90669,-2.771153123157,2.859142,3.569251,10.98544,13.32386,,,,,,,,,,,,,,14.41369,-0.1428118,13,0,14.39682,0.09539247
7557,2021/04/11 13:42:15,98876.3749,156.0003,1,9,5,0,0,-0.70961,3.906539,-2.77211913979,2.859142,3.569644,10.98544,13.3254,,,,,,,,,,,,,,14.75783,0.1154453,13,0,14.43018,0.01506925
7558,2021/04/11 13:42:17,98878.3747,158.0001,1,9,5,0,0,-0.7094727,3.906178,-2.7713266523406,2.859142,3.570038,10.98544,13.32694,,,,,,,,,,,,,,14.85393,0.073843,13,0,14.29991,-0.06542951
7559,2021/04/11 13:42:19,98880.3757,160.0011,1,9,5,0,0,-0.7094727,3.906017,-2.7712124272359,2.859142,3.570432,10.98544,13.32848,,-0.000128988904180005,,,,,,,,,,,,14.81666,-0.02966762,13,0,14.11644,-0.1210374
7560,2021/04/11 13:42:21,98882.3754,162.0008,1,9,5,0,0,-0.7092438,3.905561,-2.7699949247718,2.859142,3.570826,10.98544,13.33001,,,,,,,,,,,,,,14.64517,-0.1174331,13,0,13.97394,-0.08781552
7561,2021/04/11 13:42:23,98884.3746,164,1,9,5,0,0,-0.7097397,3.905313,-2.7717556770261,2.859142,3.571219,10.98544,13.33155,,,,,,,,,,,,,,14.496,-0.1066241,13,0,14.31744,-0.01537323
7562,2021/04/11 13:42:25,98886.3749,166.0003,1,9,5,0,0,-0.7094574,3.90503,-2.770452430722,2.859142,3.571613,10.98544,13.33309,,,,,,,,,,,,,,14.58438,-0.09015679,13,0,14.36619,0.04674911
7563,2021/04/11 13:42:27,98888.3757,168.0011,1,9,5,0,0,-0.7094116,3.904693,-2.7700345086388,2.859142,3.572006,10.98544,13.33462,,,,,,,,,,,,,,14.76949,-0.006235242,13,0,14.46375,0.123907
7564,2021/04/11 13:42:29,98890.3757,170.0011,1,9,5,0,0,-0.7095108,3.904598,-2.7703544506584,2.859142,3.5724,10.98544,13.33616,,-0.000098259377409704,,,,,,,,,,,,14.88018,0.09236872,13,0,14.38463,0.126735
7565,2021/04/11 13:42:31,98892.3756,172.001,1,9,5,0,0,-0.7092667,3.904295,-2.7691864304765,2.859142,3.572793,10.98544,13.3377,,,,,,,,,,,,,,14.80262,0.09241879,13,0,14.12431,0.01715392
7566,2021/04/11 13:42:33,98894.3749,174.0003,1,9,5,0,0,-0.7095108,3.904262,-2.7701160550296,2.859142,3.573187,10.98544,13.33923,,,,,,,,,,,,,,14.66294,0.0804764,13,0,14.17983,0.01735091
7567,2021/04/11 13:42:35,98896.3754,176.0008,1,9,5,0,0,-0.7098999,3.903879,-2.7713633117121,2.859142,3.573581,10.98544,13.34077,,,,,,,,,,,,,,14.50372,-0.04975617,13,0,14.35124,0.09178847
7568,2021/04/11 13:42:37,98898.3746,178,1,9,5,0,0,-0.7096634,3.903725,-2.770330756165,2.859142,3.573974,10.98544,13.34231,,,,,,,,,,,,,,14.62569,0.03330767,13,0,14.46595,0.1429373
7569,2021/04/11 13:42:39,98900.3746,180,1,9,5,0,0,-0.709549,3.9034,-2.7696535666,2.859142,3.574368,10.98544,13.34384,,,,,,,,,,,,,,14.79574,0.1075357,13,0,14.52654,0.1213014
7570,2021/04/11 13:42:41,98902.3764,182.0018,1,9,5,0,0,-0.709259,3.903065,-2.768283978835,2.859142,3.574762,10.98544,13.34538,,-0.0000950129906414077,,,,,,,,,,,,14.80914,0.1248726,13,0,14.41579,0.04275918
7571,2021/04/11 13:42:43,98904.3748,184.0002,1,9,5,0,0,-0.7095642,3.902844,-2.7693183805848,2.859142,3.575155,10.98544,13.34692,,,,,,,,,,,,,,14.84128,0.09165347,13,0,13.98856,0.00279665
7572,2021/04/11 13:42:45,98906.3749,186.0003,1,9,5,0,0,-0.7091675,3.902328,-2.76740419194,2.859142,3.575548,10.98544,13.34845,,,,1.50042700767517,0.716877520084381,,,,,,,,,14.4621,-0.08576423,13,0,14.08307,0.05114555
7573,2021/04/11 13:42:47,98908.3749,188.0003,1,9,5,0,0,-0.7092361,3.902209,-2.7675874925449,2.859142,3.575942,10.98544,13.34999,,-0.000178374801180325,,,,,,,,,,,,14.45208,-0.01269519,13,0,14.29959,0.1037318
7574,2021/04/11 13:42:49,98910.3754,190.0008,1,9,5,0,0,-0.7094879,3.901986,-2.7684118529694,2.859142,3.576335,10.98544,13.35152,,,,,,,,,,,,,,14.46187,0.04555196,13,0,14.30208,0.1072648
7575,2021/04/11 13:42:51,98912.3746,192,1,9,5,0,0,-0.709198,3.901805,-2.76715230239,2.859142,3.576729,10.98544,13.35306,,,,,,,,,,,,,,14.59451,0.09679943,13,0,14.45667,0.09691387
7576,2021/04/11 13:42:53,98914.3748,194.0002,1,9,5,0,0,-0.7093811,3.901628,-2.7677411624308,2.859142,3.577122,10.98544,13.35459,,,,,,,,,,,,,,14.68625,0.1062453,13,0,14.18759,0.03556311
7577,2021/04/11 13:42:55,98916.3756,196.001,1,9,5,0,0,-0.70961,3.901511,-2.76855122071,2.859142,3.577516,10.98544,13.35613,,-0.000125467704492621,,,,,,,,,,,,14.73202,0.1010758,13,0,14.06822,-0.02673209
7578,2021/04/11 13:42:57,98918.3757,198.0011,1,9,5,0,0,-0.7092972,3.901306,-2.7671854221432,2.859142,3.57791,10.98544,13.35767,,,,,,,,,,,,,,14.65075,0.06062061,13,0,14.0307,-0.07407576
7579,2021/04/11 13:42:59,98920.3757,200.0011,1,9,5,0,0,-0.7091675,3.900998,-2.766460999165,2.859142,3.578303,10.98544,13.3592,,,,,,,,,,,,,,14.57163,0.02145648,13,0,14.01728,-0.1086974
7580,2021/04/11 13:43:01,98922.3747,202.0001,1,9,5,0,0,-0.7090683,3.900687,-2.7658534999221,2.859142,3.578697,10.98544,13.36073,,,,,,,,,,,,,,14.47093,-0.008815825,13,0,14.02612,-0.1070189
7581,2021/04/11 13:43:03,98924.3749,204.0003,1,9,5,0,0,-0.7094955,3.900318,-2.767258069569,2.859142,3.57909,10.98544,13.36227,,,,,,,,,,,,,,14.41369,-0.08950561,13,0,14.51119,0.1515841
7582,2021/04/11 13:43:05,98926.3748,206.0002,1,9,5,0,0,-0.7091446,3.900201,-2.7658064780646,2.859142,3.579484,10.98544,13.36381,,-0.000133248497149907,,,,,,,,,,,,14.74759,0.1043442,13,0,14.48566,0.1272449
7583,2021/04/11 13:43:07,98928.3757,208.0011,1,9,5,0,0,-0.7093353,3.900032,-2.7664303687296,2.859142,3.579877,10.98544,13.36534,,,,,,,,,,,,,,14.84466,0.128065,13,0,14.41482,0.06194681
7584,2021/04/11 13:43:09,98930.3756,210.001,1,9,5,0,0,-0.7092667,3.899796,-2.7659954395932,2.859142,3.580271,10.98544,13.36688,,,,,,,,,,,,,,14.85512,0.1133883,13,0,14.3011,-0.02350688
7585,2021/04/11 13:43:11,98932.3749,212.0003,1,9,5,0,0,-0.7094193,3.899589,-2.7664436986677,2.859142,3.580664,10.98544,13.36841,,,,,,,,,,,,,,14.83662,0.07541627,13,0,14.18028,-0.08205116
7586,2021/04/11 13:43:13,98934.3748,214.0002,1,9,5,0,0,-0.7095261,3.899406,-2.7667303314966,2.859142,3.581058,10.98544,13.36994,,-0.000131935201352462,,,,,,,,,,,,14.77769,-0.02775222,13,0,14.23143,0.1114771
7587,2021/04/11 13:43:15,98936.3749,216.0003,1,9,5,0,0,-0.7095108,3.89943,-2.766687698844,2.859142,3.581452,10.98544,13.37148,,,,,,,,,,,,,,14.46798,0.03406584,13,0,14.30088,0.1048946
7588,2021/04/11 13:43:17,98938.3749,218.0003,1,9,5,0,0,-0.7092819,3.899018,-2.7655028951742,2.859142,3.581845,10.98544,13.37301,,,,,,,,,,,,,,14.67407,0.1111722,13,0,14.48514,0.08618206
7589,2021/04/11 13:43:19,98940.3755,220.0009,1,9,5,0,0,-0.7092056,3.898498,-2.7648366131888,2.859142,3.582239,10.98544,13.37455,,,,,,,,,,,,,,14.75392,0.1079875,13,0,14.44087,0.000756681
7590,2021/04/11 13:43:21,98942.3756,222.001,1,9,5,0,0,-0.7096634,3.898395,-2.766548250243,2.859142,3.582633,10.98544,13.37608,,-0.000120367702038493,,,,,,,,,,,,14.90249,0.07682532,13,0,14.44349,-0.06014526
7591,2021/04/11 13:43:23,98944.3756,224.001,1,9,5,0,0,-0.7093811,3.898169,-2.7652874132059,2.859142,3.583026,10.98544,13.37762,,,,,,,,,,,,,,14.53054,0.01948118,13,0,13.96882,-0.1221022
7592,2021/04/11 13:43:25,98946.3756,226.001,1,9,5,0,0,-0.709259,3.897917,-2.764632713503,2.859142,3.58342,10.98544,13.37915,,,,,,,,,,,,,,14.4862,-0.04784942,13,0,14.09258,-0.1140934
7593,2021/04/11 13:43:27,98948.3747,228.0001,1,9,5,0,0,-0.709549,3.897688,-2.765600622712,2.859142,3.583813,10.98544,13.38069,,,,,,,,,,,,,,14.47909,-0.1111108,13,0,14.26086,-0.07693559
7594,2021/04/11 13:43:29,98950.3757,230.0011,1,9,5,0,0,-0.7097015,3.897807,-2.7662794746105,2.859142,3.584207,10.98544,13.38222,,-0.000142710297950543,,1.74856996536255,,,,,,,,,,14.56359,-0.096654,13,0,14.40383,0.01284689
7595,2021/04/11 13:43:31,98952.3749,232.0003,1,9,5,0,0,-0.7094345,3.897576,-2.765074880772,2.859142,3.5846,10.98544,13.38375,,,,,,,,,,,,,,14.69184,-0.07100284,13,0,14.49561,0.07502854
7596,2021/04/11 13:43:33,98954.3756,234.001,1,9,5,0,0,-0.7093353,3.897381,-2.7645499208493,2.859142,3.584994,10.98544,13.38529,,,,,,,,,,,,,,14.75195,0.01878411,13,0,14.07356,-0.1318905
7597,2021/04/11 13:43:35,98956.3747,236.0001,1,9,5,0,0,-0.7094955,3.897123,-2.7649912314465,2.859142,3.585387,10.98544,13.38682,,,,,,,,,,,,,,14.63101,-0.05900443,13,0,13.98901,-0.1367134
7598,2021/04/11 13:43:37,98958.3755,238.0009,1,9,5,0,0,-0.7093811,3.896725,-2.7642630668975,2.859142,3.585781,10.98544,13.38836,,,,,,,,,,,,,,14.47015,-0.1537296,13,0,13.95222,-0.1287937
7599,2021/04/11 13:43:39,98960.3757,240.0011,1,9,5,0,0,-0.7094193,3.89643,-2.764202643099,2.859142,3.586175,10.98544,13.38989,,-0.00010577219654806,,,,,,,,,,,,14.44115,-0.1316449,13,0,14.17174,0.009812415
7600,2021/04/11 13:43:41,98962.3748,242.0002,1,9,5,0,0,-0.7090836,3.896347,-2.7628357576092,2.859142,3.586568,10.98544,13.39142,,,,,,,,,,,,,,14.49545,-0.0749892,13,0,14.32836,0.07337928
7601,2021/04/11 13:43:43,98964.3749,244.0003,1,9,5,0,0,-0.7096405,3.896035,-2.7647842254175,2.859142,3.586961,10.98544,13.39295,,,,,,,,,,,,,,14.92515,0.04707813,13,0,14.32739,-0.08762062
7602,2021/04/11 13:43:45,98966.3755,246.0009,1,9,5,0,0,-0.7094955,3.895946,-2.764156155243,2.859142,3.587355,10.98544,13.39449,,,,,,,,,,,,,,14.86362,-0.03916651,13,0,14.15616,-0.1442194
7603,2021/04/11 13:43:47,98968.3746,248,1,9,5,0,0,-0.7093964,3.895774,-2.7636480508136,2.859142,3.587748,10.98544,13.39602,,,,,,,,,,,,,,14.80711,-0.107069,13,0,14.17265,-0.1048443
7604,2021/04/11 13:43:49,98970.3747,250.0001,1,9,5,0,0,-0.7093811,3.895679,-2.7635210542669,2.859142,3.588142,10.98544,13.39755,,-0.000103596001281403,,,,,,,,,,,,14.62297,-0.1006103,13,0,14.0175,-0.02535045
7605,2021/04/11 13:43:51,98972.3748,252.0002,1,9,5,0,0,-0.7092819,3.895586,-2.7630686396934,2.859142,3.588535,10.98544,13.39909,,,,,,,,,,,,,,14.46623,-0.1090097,13,0,14.0799,0.03242165
7606,2021/04/11 13:43:53,98974.3748,254.0002,1,9,5,0,0,-0.7096634,3.895133,-2.7642333282322,2.859142,3.588929,10.98544,13.40062,,,,,,,,,,,,,,14.78137,-0.0176388,13,0,14.55597,0.1170301
7607,2021/04/11 13:43:55,98976.3749,256.0003,1,9,5,0,0,-0.7092209,3.894938,-2.7623714338042,2.859142,3.589322,10.98544,13.40215,,,,,,,,,,,,,,14.94455,0.0793463,13,0,14.52211,0.1433662
7608,2021/04/11 13:43:57,98978.3749,258.0003,1,9,5,0,0,-0.7094116,3.894591,-2.7628680326556,2.859142,3.589716,10.98544,13.40368,,,,,,,,,,,,,,14.90785,0.09760439,13,0,14.34659,0.1000077
7609,2021/04/11 13:43:59,98980.3749,260.0003,1,9,5,0,0,-0.7089691,3.894643,-2.7611815425313,2.859142,3.590109,10.98544,13.40522,,-0.000106403298559599,,,,,,,,,,,,14.94869,0.1420113,13,0,14.24867,0.07367313
7610,2021/04/11 13:44:01,98982.3747,262.0001,1,9,5,0,0,-0.7090683,3.894233,-2.7612771731139,2.859142,3.590503,10.98544,13.40675,,,,,,,,,,,,,,14.82299,0.1355013,13,0,14.07162,0.02601534
7611,2021/04/11 13:44:03,98984.3748,264.0002,1,9,5,0,0,-0.709198,3.894022,-2.761632614356,2.859142,3.590896,10.98544,13.40828,,,,,,,,,,,,,,14.39155,-0.1348254,13,0,14.10019,0.008927584
7612,2021/04/11 13:44:05,98986.3755,266.0009,1,9,5,0,0,-0.709343,3.893952,-2.762147593536,2.859142,3.59129,10.98544,13.40981,,,,,,,,,,,,,,14.4694,-0.0810805,13,0,14.28769,0.09013355
7613,2021/04/11 13:44:07,98988.3756,268.001,1,9,5,0,0,-0.7089005,3.893782,-2.760304006691,2.859142,3.591683,10.98544,13.41134,,,,,,,,,,,,,,14.495,-0.04274875,13,0,14.29138,0.1011029
7614,2021/04/11 13:44:09,98990.3756,270.001,1,9,5,0,0,-0.7095337,3.893756,-2.7627511015772,2.859142,3.592076,10.98544,13.41288,,,,,,,,,,,,,,14.54004,-0.03283083,13,0,14.40219,0.1110053
7615,2021/04/11 13:44:11,98992.3756,272.001,1,9,5,0,0,-0.7091599,3.893435,-2.7610679752565,2.859142,3.592469,10.98544,13.41441,,-0.0000781169073889032,,,,,,,,,,,,14.58143,0.005960166,13,0,14.41438,0.1178572
7616,2021/04/11 13:44:13,98994.3759,274.0013,1,9,5,0,0,-0.7093811,3.893129,-2.7617121324619,2.859142,3.592863,10.98544,13.41594,,,,,,,,,,,,,,14.80992,-0.03088921,13,0,14.13893,-0.1291063
7617,2021/04/11 13:44:15,98996.3757,276.0011,1,9,5,0,0,-0.709343,3.893138,-2.761570188334,2.859142,3.593256,10.98544,13.41747,,,,,,,,,,,,,,14.80185,-0.08640647,13,0,14.13084,-0.1115811
7618,2021/04/11 13:44:17,98998.3759,278.0013,1,9,5,0,0,-0.7089005,3.892742,-2.759566750171,2.859142,3.59365,10.98544,13.419,,,,,0.553438484668732,,,,,,,,,14.75589,-0.1000914,13,0,14.04827,-0.1001525
7619,2021/04/11 13:44:19,99000.3753,280.0007,1,9,5,0,0,-0.7090683,3.892555,-2.7600873565065,2.859142,3.594044,10.98544,13.42054,,,,1.94108402729034,,,,,,,,,,14.7184,-0.09902567,13,0,14.01803,-0.06712347
7620,2021/04/11 13:44:21,99002.3758,282.0012,1,9,5,0,0,-0.7093353,3.892415,-2.7610273617495,2.859142,3.594438,10.98544,13.42207,,,,,,,,,,,,,,14.73128,-0.09568036,13,0,14.02362,-0.04095316
7621,2021/04/11 13:44:23,99004.3757,284.0011,1,9,5,0,0,-0.7090302,3.892112,-2.7596249497824,2.859142,3.594831,10.98544,13.4236,,-0.0000912763789528981,,,,,,,,,,,,14.48139,-0.1259109,13,0,14.32161,-0.02555311
7622,2021/04/11 13:44:25,99006.3758,286.0012,1,9,5,0,0,-0.7090454,3.892072,-2.7596557480688,2.859142,3.595225,10.98544,13.42513,,,,,,,,,,,,,,14.47506,-0.1249945,13,0,14.3445,-0.03604561
