Data_Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),dV/dt(V/s),Internal_Resistance(Ohm),dQ/dV(Ah/V),dV/dQ(V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,MetaCode_MV_UD4,MetaCode_MV_UD5,MetaCode_MV_UD6,MetaCode_MV_UD7,MetaCode_MV_UD8,Aux_Temperature_1(C),Aux_dT/dt_1(C),Aux_Temperature_2(C),Aux_dT/dt_2(C),Aux_Temperature_3(C),Aux_dT/dt_3(C)
7489,2021/03/27 07:20:12,51579.5425,1440.0017,3,7,0,0,0,1.454575,3.574624,5.1995587048,8.647483,0.00003164997,33.05672,31.19408,,0.00015390659973491,,,,,,,,,,,,27.30456,-0.008187294,25,0,26.53024,0.1074988
7490,2021/03/27 07:20:17,51584.5417,1445.0009,3,7,0,0,0,1.454483,3.575637,5.200703230671,8.649501,0.00003164997,33.06394,31.19408,,,,2.64525294303894,,,,,,,,,,27.3238,0.1120299,25,0,26.50681,0.01209259
7491,2021/03/27 07:20:22,51589.5409,1450.0001,3,7,0,0,0,1.454636,3.576356,5.202296186416,8.651518,0.00003164997,33.07116,31.19408,,0.00017901930550579,,,,,,,,,,,,27.27002,0.08917093,25,0,26.49565,0.1182532
7492,2021/03/27 07:20:27,51594.5408,1455,3,7,0,0,0,1.454445,3.576853,5.202335961585,8.653535,0.00003164997,33.07837,31.19408,,0.000124482496175915,,,0.373363196849823,,,,,,,,,27.27891,-0.01558959,25,0,26.51167,0.09785771
7493,2021/03/27 07:20:32,51599.5417,1460.0009,3,7,0,0,0,1.454712,3.577711,5.204539124232,8.655554,0.00003164997,33.08559,31.19408,,,,,,,,,,,,,,27.25999,0.1047474,25,0,26.61372,0.05822778
7494,2021/03/27 07:20:37,51604.5418,1465.001,3,7,0,0,0,1.454422,3.578592,5.204782933824,8.657572,0.00003164997,33.09281,31.19408,,0.0001596845977474,,,,,,,,,,,,27.13708,-0.002433062,25,0,26.54758,0.1533365
7495,2021/03/27 07:20:42,51609.5409,1470.0001,3,7,0,0,0,1.454552,3.579369,5.206378337688,8.659588,0.00003164997,33.10003,31.19408,,,,,,,,,,,,,,26.99907,-0.09351015,25,0,26.35245,-0.04915476
7496,2021/03/27 07:20:47,51614.5408,1475,3,7,0,0,0,1.454369,3.579956,5.206577027764,8.661606,0.00003164997,33.10725,31.19408,,0.000123076199088246,,,,,,,,,,,,26.9773,-0.1015949,25,0,26.10273,0.03394186
7497,2021/03/27 07:20:52,51619.5417,1480.0009,3,7,0,0,0,1.454514,3.58071,5.20819282494,8.663624,0.00003164997,33.11448,31.19408,,0.000137958602863364,,2.67003297805786,,,,,,,,,,27.21399,-0.04894614,25,0,26.11194,-0.1402771
7498,2021/03/27 07:20:57,51624.5416,1485.0008,3,7,0,0,0,1.454575,3.581536,5.2096127272,8.665642,0.00003164997,33.1217,31.19408,,,,,,,,,,,,,,27.38664,0.08784354,25,0,26.34196,0.07467568
7499,2021/03/27 07:21:02,51629.5409,1490.0001,3,7,0,0,0,1.454323,3.582264,5.209768927272,8.667658,0.00003164997,33.12893,31.19408,,0.000170230297953822,,,,,,,,,,,,27.29216,0.1129824,25,0,26.51783,0.001924634
7500,2021/03/27 07:21:07,51634.5417,1495.0009,3,7,0,0,0,1.454361,3.583061,5.211064179021,8.669676,0.00003164997,33.13615,31.19408,,0.000169681996339932,,,,,,,,,,,,27.24689,0.0616765,25,0,26.58636,0.1619178
7501,2021/03/27 07:21:12,51639.5419,1500.0011,3,7,0,0,0,1.454483,3.583661,5.212374002263,8.671693,0.00003164997,33.14338,31.19408,,,,,,,,,,,,,,27.0513,-0.1257235,25,0,26.43323,-0.01025319
7502,2021/03/27 07:21:17,51644.541,1505.0002,3,7,0,0,0,1.454369,3.584535,5.213236583415,8.67371,0.00003164997,33.15061,31.19408,,0.000135902300826274,,,,,,,,,,,,26.99471,-0.04675746,25,0,26.29111,0.07552147
7503,2021/03/27 07:21:22,51649.5409,1510.0001,3,7,0,0,0,1.454636,3.585227,5.215200262372,8.675729,0.00003164997,33.15784,31.19408,,0.000118876901979093,,2.66332507133484,,,,,,,,,,27.08785,-0.09868264,25,0,26.13513,-0.1122266
7504,2021/03/27 07:21:27,51654.5409,1515.0001,3,7,0,0,0,1.454704,3.585873,5.216383796592,8.677745,0.00003164997,33.16508,31.19408,,,,,,,,,,,,,,27.36697,0.1002091,25,0,26.21542,-0.004193187
7505,2021/03/27 07:21:32,51659.5417,1520.0009,3,7,0,0,0,1.454384,3.586813,5.216603438192,8.679763,0.00003164997,33.17231,31.19408,,0.000163826000061817,,,0.367439895868301,,,,,,,,,27.52258,0.03750741,25,0,26.44971,-0.08704424
7506,2021/03/27 07:21:37,51664.5411,1525.0003,3,7,0,0,0,1.454994,3.587471,5.219748780174,8.681779,0.00003164997,33.17955,31.19408,,,,,,,,,,,,,,27.42102,0.1435518,25,0,26.54726,0.08594155
7507,2021/03/27 07:21:42,51669.5411,1530.0003,3,7,0,0,0,1.45417,3.588093,5.21769719781,8.683796,0.00003164997,33.18678,31.19408,,0.000112308596726507,,,,,,,,,,,,27.27977,-0.04162073,25,0,26.54812,0.0762105
7508,2021/03/27 07:21:47,51674.5408,1535,3,7,0,0,0,1.454613,3.588701,5.220171127713,8.685813,0.00003164997,33.19402,31.19408,,0.000180118702701293,,,,,,,,,,,,27.16116,0.1070356,25,0,26.52898,0.1117152
7509,2021/03/27 07:21:52,51679.5409,1540.0001,3,7,0,0,0,1.454597,3.589641,5.221481029677,8.687831,0.00003164997,33.20126,31.19408,,,,,,,,,,,,,,27.01575,-0.08315265,25,0,26.37627,0.06135225
7510,2021/03/27 07:21:57,51684.5417,1545.0009,3,7,0,0,0,1.454514,3.590349,5.222212885386,8.689849,0.00003164997,33.20851,31.19408,,0.000137334092869423,,,,,,,,,,,,26.99542,-0.08516431,25,0,26.17787,0.1532632
7511,2021/03/27 07:22:02,51689.5411,1550.0003,3,7,0,0,0,1.454735,3.590993,5.223943201855,8.691866,0.00003164997,33.21575,31.19408,,0.000128138693980873,,2.85201406478882,,,,,,,,,,27.14387,-0.113616,25,0,26.1129,-0.02481818
7512,2021/03/27 07:22:07,51694.5419,1555.0011,3,7,0,0,0,1.454613,3.591677,5.224500056001,8.693885,0.00003164997,33.223,31.19408,,,,,,,,,,,,,,27.21787,-0.0441134,25,0,26.36024,0.1055843
7513,2021/03/27 07:22:12,51699.5419,1560.0011,3,7,0,0,0,1.454727,3.592605,5.226259493835,8.695902,0.00003164997,33.23025,31.19408,,0.000124123296700418,,,,,,,,,,,,27.33468,0.1024449,25,0,26.26055,-0.004664063
7514,2021/03/27 07:22:17,51704.5409,1565.0001,3,7,0,0,0,1.454521,3.593206,5.226393584326,8.69792,0.00003164997,33.2375,31.19408,,,,,,,,,,,,,,27.40667,-0.01403332,25,0,26.10564,-0.1164234
7515,2021/03/27 07:22:22,51709.5409,1570.0001,3,7,0,0,0,1.454803,3.593797,5.228266656991,8.699937,0.00003164997,33.24474,31.19408,,0.000160125506226905,,,,,,,,,,,,27.39275,0.1154989,25,0,26.15565,-0.1065248
7516,2021/03/27 07:22:27,51714.5409,1575.0001,3,7,0,0,0,1.454811,3.594421,5.229203209431,8.701954,0.00003164997,33.252,31.19408,,,,,,,,,,,,,,27.14793,-0.08625448,25,0,26.35087,-0.01043081
7517,2021/03/27 07:22:32,51719.5418,1580.001,3,7,0,0,0,1.454727,3.595439,5.230382190153,8.703972,0.00003164997,33.25925,31.19408,,0.000120028700621333,,2.77016496658325,,,,,,,,,,26.98327,-0.01803279,25,0,26.52466,0.1221198
7518,2021/03/27 07:22:37,51724.5411,1585.0003,3,7,0,0,0,1.454826,3.59593,5.23145245818,8.70599,0.00003164997,33.2665,31.19408,,0.000126126600662246,,,,,,,,,,,,27.25373,-0.03997207,25,0,26.28037,0.1463032
7519,2021/03/27 07:22:42,51729.5409,1590.0001,3,7,0,0,0,1.454575,3.596626,5.23156226395,8.708007,0.00003164997,33.27376,31.19408,,,,,0.362655609846115,,,,,,,,,27.41699,0.1232094,25,0,26.06275,-0.1296055
7520,2021/03/27 07:22:47,51734.5412,1595.0004,3,7,0,0,0,1.454773,3.597425,5.233436759525,8.710025,0.00003164997,33.28101,31.19408,,0.000114410097012296,,,,,,,,,,,,27.37436,0.1181769,25,0,26.14172,-0.02627194
7521,2021/03/27 07:22:52,51739.542,1600.0012,3,7,0,0,0,1.454773,3.598162,5.234508927226,8.712042,0.00003164997,33.28827,31.19408,,,,,,,,,,,,,,27.05327,-0.03057837,25,0,26.37756,-0.09693086
7522,2021/03/27 07:22:57,51744.542,1605.0012,3,7,0,0,0,1.454559,3.59876,5.23460874684,8.71406,0.00003164997,33.29554,31.19408,,0.000119406700832769,,,,,,,,,,,,26.95986,-0.06447732,25,0,26.5625,0.1213795
7523,2021/03/27 07:23:02,51749.542,1610.0012,3,7,0,0,0,1.454384,3.599488,5.235037755392,8.716078,0.00003164997,33.3028,31.19408,,,,,,,,,,,,,,27.32769,-0.07418275,25,0,26.26055,-0.08541644
7524,2021/03/27 07:23:07,51754.5411,1615.0003,3,7,0,0,0,1.454575,3.60036,5.236993647,8.718094,0.00003164997,33.31006,31.19408,,0.000142061006044969,,,,,,,,,,,,27.4312,0.1435053,25,0,26.1414,-0.06203115
7525,2021/03/27 07:23:12,51759.5412,1620.0004,3,7,0,0,0,1.45504,3.601055,5.2396790672,8.720112,0.00003164997,33.31732,31.19408,,0.000170993400388397,,2.87090611457825,,,,,,,,,,27.22305,-0.06121814,25,0,26.3601,-0.04894316
7526,2021/03/27 07:23:17,51764.5411,1625.0003,3,7,0,0,0,1.454887,3.601639,5.239977759793,8.722129,0.00003164997,33.32458,31.19408,,,,,,,,,,,,,,26.9975,0.0009578466,25,0,26.59404,0.1099759
7527,2021/03/27 07:23:22,51769.542,1630.0012,3,7,0,0,0,1.454773,3.602258,5.240467677434,8.724147,0.00003164997,33.33186,31.19408,,0.000139974901685491,,,,,,,,,,,,27.07196,-0.1074308,25,0,26.60241,0.09186208
7528,2021/03/27 07:23:27,51774.5419,1635.0011,3,7,0,0,0,1.454666,3.60323,5.24149617118,8.726164,0.00003164997,33.33912,31.19408,,0.000167182806762867,,,,,,,,,,,,27.09607,-0.002917051,25,0,26.54433,0.124386
7529,2021/03/27 07:23:32,51779.5411,1640.0003,3,7,0,0,0,1.454521,3.603815,5.241824597615,8.728182,0.00003164997,33.34639,31.19408,,,,,,,,,,,,,,27.28298,-0.09673178,25,0,26.4377,-0.06350636
7530,2021/03/27 07:23:37,51784.5412,1645.0004,3,7,0,0,0,1.454483,3.604506,5.242692700398,8.730199,0.00003164997,33.35366,31.19408,,0.000150370397022925,,,,,,,,,,,,27.39667,0.06884396,25,0,26.21363,0.05782902
7531,2021/03/27 07:23:42,51789.5412,1650.0004,3,7,0,0,0,1.454765,3.605211,5.244734780415,8.732217,0.00003164997,33.36094,31.19408,,0.000119501200970262,,,,,,,,,,,,27.41284,0.05860507,25,0,26.20876,-0.1101863
7532,2021/03/27 07:23:47,51794.5412,1655.0004,3,7,0,0,0,1.454514,3.606165,5.24521747881,8.734234,0.00003164997,33.36821,31.19408,,,,2.83540010452271,,,,,,,,,,27.41099,0.1014596,25,0,26.31652,0.0237757
7533,2021/03/27 07:23:52,51799.5419,1660.0011,3,7,0,0,0,1.454483,3.606653,5.245815475399,8.736252,0.00003164997,33.37549,31.19408,,0.000116146802611183,,,0.346700608730316,,,,,,,,,27.43509,0.07402062,25,0,26.48306,-0.07273555
7534,2021/03/27 07:23:57,51804.5411,1665.0003,3,7,0,0,0,1.454285,3.607404,5.24619352614,8.738269,0.00003164997,33.38276,31.19408,,,,,,,,,,,,,,27.31041,0.08945584,25,0,26.58592,0.114072
7535,2021/03/27 07:24:02,51809.5419,1670.0011,3,7,0,0,0,1.454384,3.608273,5.247814518832,8.740287,0.00003164997,33.39005,31.19408,,0.000174535496626049,,,,,,,,,,,,27.15294,-0.07768452,25,0,26.52076,0.05788743
7536,2021/03/27 07:24:07,51814.5411,1675.0003,3,7,0,0,0,1.454712,3.609009,5.250068700408,8.742305,0.00003164997,33.39732,31.19408,,0.00011067210289184,,,,,,,,,,,,27.16326,0.07742763,25,0,26.51686,0.1020795
7537,2021/03/27 07:24:12,51819.5411,1680.0003,3,7,0,0,0,1.45459,3.60967,5.2505898853,8.744323,0.00003164997,33.40461,31.19408,,,,,,,,,,,,,,27.08382,-0.04795372,25,0,26.42306,0.1032907
7538,2021/03/27 07:24:17,51824.5411,1685.0003,3,7,0,0,0,1.454628,3.610296,5.251637649888,8.74634,0.00003164997,33.41189,31.19408,,0.000137015202199109,,2.70879292488098,,,,,,,,,,27.04645,-0.09445906,25,0,26.39276,-0.02342105
7539,2021/03/27 07:24:22,51829.542,1690.0012,3,7,0,0,0,1.454704,3.611171,5.253184898384,8.748357,0.00003164997,33.41917,31.19408,,,,,,,,,,,,,,27.03626,0.01685977,25,0,26.3968,0.1170295
7540,2021/03/27 07:24:27,51834.5419,1695.0011,3,7,0,0,0,1.454575,3.611957,5.253862353275,8.750375,0.00003164997,33.42646,31.19408,,0.000131243199575692,,,,,,,,,,,,26.9282,-0.1403844,25,0,26.1889,-0.02269387
7541,2021/03/27 07:24:32,51839.5412,1700.0004,3,7,0,0,0,1.454674,3.612366,5.254814898684,8.752393,0.00003164997,33.43375,31.19408,,0.000146049103932455,,,,,,,,,,,,27.08395,-0.01150131,25,0,26.05286,-0.1339245
7542,2021/03/27 07:24:37,51844.5419,1705.0011,3,7,0,0,0,1.454597,3.613214,5.255770244758,8.754411,0.00003164997,33.44104,31.19408,,,,,,,,,,,,,,27.16897,-0.07736742,25,0,26.02407,-0.07526159
7543,2021/03/27 07:24:42,51849.5419,1710.0011,3,7,0,0,0,1.454849,3.614172,5.258074520028,8.756429,0.00003164997,33.44833,31.19408,,0.000135732800117694,,,,,,,,,,,,27.33354,0.06593704,25,0,26.16767,-0.100829
7544,2021/03/27 07:24:47,51854.5419,1715.0011,3,7,0,0,0,1.454483,3.614755,5.257599696665,8.758446,0.00003164997,33.45562,31.19408,,,,,,,,,,,,,,27.39874,0.1103938,25,0,26.30424,0.06166279
7545,2021/03/27 07:24:52,51859.5421,1720.0013,3,7,0,0,0,1.454514,3.615475,5.25875900415,8.760464,0.00003164997,33.46292,31.19408,,0.000136333503178321,,2.86346292495728,,,,,,,,,,27.39152,-0.01181304,25,0,26.26852,-0.1075292
7546,2021/03/27 07:24:57,51864.5418,1725.001,3,7,0,0,0,1.454826,3.616328,5.261127998928,8.762482,0.00003164997,33.47021,31.19408,,,,,,,,,,,,,,27.37214,0.1107126,25,0,26.25622,-0.03595054
7547,2021/03/27 07:25:02,51869.5419,1730.0011,3,7,0,0,0,1.454918,3.617049,5.262509696982,8.7645,0.00003164997,33.47752,31.19408,,0.000115050599561073,,,0.365078806877136,,,,,,,,,27.39152,0.1063633,25,0,26.29701,0.08656621
7548,2021/03/27 07:25:07,51874.5409,1735.0001,3,7,0,0,0,1.454941,3.617493,5.263238882913,8.766516,0.00003164997,33.48481,31.19408,,0.000184247095603496,,,,,,,,,,,,27.36893,0.02404034,25,0,26.2886,-0.1050204
7549,2021/03/27 07:25:12,51879.5413,1740.0005,3,7,0,0,0,1.454811,3.618358,5.264027020338,8.768536,0.00003164997,33.49212,31.19408,,0.000146209495142102,,,,,,,,,,,,27.45668,0.1208407,25,0,26.3908,0.0009161234
7550,2021/03/27 07:25:17,51884.5412,1745.0004,3,7,0,0,0,1.454788,3.619161,5.265111992868,8.770553,0.00003164997,33.49942,31.19408,,,,,,,,,,,,,,27.43315,0.1203227,25,0,26.30313,0.076074
7551,2021/03/27 07:25:22,51889.5421,1750.0013,3,7,0,0,0,1.454826,3.619962,5.266414836612,8.772572,0.00003164997,33.50672,31.19408,,0.00012261769734323,,,,,,,,,,,,27.37939,-0.008795857,25,0,26.23499,-0.09113908
7552,2021/03/27 07:25:27,51894.5421,1755.0013,3,7,0,0,0,1.454407,3.620356,5.265471108892,8.774589,0.00003164997,33.51402,31.19408,,,,2.80568695068359,,,,,,,,,,27.25259,-0.01615882,25,0,26.13639,-0.1363444
7553,2021/03/27 07:25:32,51899.5412,1760.0004,3,7,0,0,0,1.454445,3.621183,5.266811508435,8.776607,0.00003164997,33.52133,31.19408,,0.000120983902888838,,,,,,,,,,,,27.13858,0.0276196,25,0,26.12185,-0.08805871
7554,2021/03/27 07:25:37,51904.542,1765.0012,3,7,0,0,0,1.45475,3.621976,5.269069586,8.778625,0.00003164997,33.52864,31.19408,,,,,,,,,,,,,,27.11836,-0.101161,25,0,26.12296,-0.02347052
7555,2021/03/27 07:25:42,51909.5411,1770.0003,3,7,0,0,0,1.454521,3.62273,5.26933686233,8.780642,0.00003164997,33.53595,31.19408,,0.000117088296974543,,,,,,,,,,,,27.17734,-0.06278574,25,0,26.17493,-0.1163077
7556,2021/03/27 07:25:47,51914.5411,1775.0003,3,7,0,0,0,1.454826,3.623225,5.27116193385,8.78266,0.00003164997,33.54326,31.19408,,0.00014854350592941,,,,,,,,,,,,27.23934,0.07940888,25,0,26.1516,-0.06066084
7557,2021/03/27 07:25:52,51919.5413,1780.0005,3,7,0,0,0,1.454826,3.623879,5.272113390054,8.784678,0.00003164997,33.55057,31.19408,,,,,,,,,,,,,,27.20466,-0.08593142,25,0,26.11684,-0.05269527
7558,2021/03/27 07:25:57,51924.5421,1785.0013,3,7,0,0,0,1.454712,3.624708,5.272906224096,8.786696,0.00003164997,33.55788,31.19408,,0.000133659603307024,,,,,,,,,,,,27.21998,-0.03579021,25,0,26.12507,-0.127095
7559,2021/03/27 07:26:02,51929.5411,1790.0003,3,7,0,0,0,1.454826,3.625312,5.274198155712,8.788713,0.00003164997,33.5652,31.19408,,,,,,,,,,,,,,27.33705,0.1092923,25,0,26.2068,-0.03293455
7560,2021/03/27 07:26:07,51934.5422,1795.0014,3,7,0,0,0,1.454674,3.625987,5.274629013238,8.790731,0.00003164997,33.57251,31.19408,,0.000147490005474538,,2.84575009346008,,,,,,,,,,27.47189,-0.04756331,25,0,26.27787,-0.1143861
7561,2021/03/27 07:26:12,51939.542,1800.0012,3,7,0,0,0,1.454407,3.62674,5.27475604318,8.792748,0.00003164997,33.57983,31.19408,,0.000159481700393371,,,0.344723492860794,,,,,,,,,27.46993,0.11078,25,0,26.39695,-0.02027929
7562,2021/03/27 07:26:17,51944.541,1805.0002,3,7,0,0,0,1.454765,3.627463,5.277106211195,8.794765,0.00003164997,33.58715,31.19408,,,,,,,,,,,,,,27.4248,0.0811708,25,0,26.36596,0.08135021
7563,2021/03/27 07:26:22,51949.542,1810.0012,3,7,0,0,0,1.454903,3.627985,5.278366260455,8.796784,0.00003164997,33.59447,31.19408,,0.000145859099575318,,,,,,,,,,,,27.48399,0.05709529,25,0,26.51783,-0.07410169
7564,2021/03/27 07:26:27,51954.5411,1815.0003,3,7,0,0,0,1.454773,3.628623,5.278822767579,8.798801,0.00003164997,33.60179,31.19408,,,,,,,,,,,,,,27.473,0.1247114,25,0,26.61357,0.09155452
7565,2021/03/27 07:26:32,51959.542,1820.0012,3,7,0,0,0,1.454956,3.629357,5.280554743292,8.800819,0.00003164997,33.60911,31.19408,,0.000111342196760233,,,,,,,,,,,,27.3164,-0.05237103,25,0,26.6204,0.08322179
7566,2021/03/27 07:26:37,51964.5411,1825.0003,3,7,0,0,0,1.454842,3.630056,5.281157931152,8.802836,0.00003164997,33.61643,31.19408,,0.000143744502565823,,,,,,,,,,,,27.24534,0.08215845,25,0,26.59905,0.08456647
7567,2021/03/27 07:26:42,51969.5413,1830.0005,3,7,0,0,0,1.454727,3.630542,5.281447472034,8.804854,0.00003164997,33.62376,31.19408,,,,3.16669797897339,,,,,,,,,,27.1843,-0.04289091,25,0,26.55216,0.1194584
7568,2021/03/27 07:26:47,51974.541,1835.0002,3,7,0,0,0,1.454918,3.631078,5.282920741604,8.806872,0.00003164997,33.63108,31.19408,,0.000150764695717953,,,,,,,,,,,,27.10804,-0.1254064,25,0,26.46868,-0.03886402
7569,2021/03/27 07:26:52,51979.5421,1840.0013,3,7,0,0,0,1.455055,3.63187,5.28457060285,8.80889,0.00003164997,33.63841,31.19408,,0.000149964092997834,,,,,,,,,,,,27.09928,0.001829863,25,0,26.43856,0.09305775
7570,2021/03/27 07:26:57,51984.5421,1845.0013,3,7,0,0,0,1.455292,3.632515,5.28637001938,8.810908,0.00003164997,33.64574,31.19408,,,,,,,,,,,,,,27.07781,-0.1275444,25,0,26.33162,-0.009861588
7571,2021/03/27 07:27:02,51989.5411,1850.0003,3,7,0,0,0,1.454811,3.632933,5.285230890663,8.812924,0.00003164997,33.65306,31.19408,,0.000110067303467076,,,,,,,,,,,,27.10804,-0.02443552,25,0,26.18385,-0.1134765
7572,2021/03/27 07:27:07,51994.542,1855.0012,3,7,0,0,0,1.454849,3.633471,5.286151650879,8.814943,0.00003164997,33.6604,31.19408,,,,,,,,,,,,,,27.20591,-0.117783,25,0,26.19645,-0.02678037
7573,2021/03/27 07:27:12,51999.5411,1860.0003,3,7,0,0,0,1.454727,3.634394,5.287051080438,8.816959,0.00003164997,33.66773,31.19408,,0.000109528198663611,,,,,,,,,,,,27.36518,-0.002433658,25,0,26.19938,-0.1203591
7574,2021/03/27 07:27:17,52004.542,1865.0012,3,7,0,0,0,1.45517,3.634927,5.28943672259,8.818978,0.00003164997,33.67506,31.19408,,,,,,,,,,,,,,27.44819,0.08873701,25,0,26.33244,0.02661526
7575,2021/03/27 07:27:22,52009.542,1870.0012,3,7,0,0,0,1.454903,3.635423,5.289187828969,8.820996,0.00003164997,33.6824,31.19408,,0.000101652396551799,,,,,,,,,,,,27.50419,0.06320894,25,0,26.55942,-0.06797135
7576,2021/03/27 07:27:27,52014.5411,1875.0003,3,7,0,0,0,1.454918,3.636106,5.290236069308,8.823014,0.00003164997,33.68974,31.19408,,,,3.30066704750061,,,,,,,,,,27.34565,0.07385254,25,0,26.66392,0.1273614
7577,2021/03/27 07:27:32,52019.5412,1880.0004,3,7,0,0,0,1.455032,3.636724,5.291549795168,8.825031,0.00003164997,33.69707,31.19408,,0.0000890375376911834,,,,,,,,,,,,27.11836,-0.1157874,25,0,26.5502,-0.002535582
7578,2021/03/27 07:27:37,52024.5413,1885.0005,3,7,0,0,0,1.455078,3.637209,5.292422797302,8.827049,0.00003164997,33.70441,31.19408,,,,,0.307001113891602,,,,,,,,,27.09914,-0.02881587,25,0,26.33162,0.1068193
7579,2021/03/27 07:27:42,52029.542,1890.0012,3,7,0,0,0,1.454811,3.637662,5.292110691882,8.829068,0.00003164997,33.71175,31.19408,,,,,,,,,,,,,,27.19477,-0.09573638,25,0,26.24226,-0.09147823
7580,2021/03/27 07:27:47,52034.5421,1895.0013,3,7,0,0,0,1.454735,3.638306,5.29277107891,8.831086,0.00003164997,33.7191,31.19408,,0.0000924966370803304,,,,,,,,,,,,27.2668,0.05300701,25,0,26.22898,-0.07595658
7581,2021/03/27 07:27:52,52039.5413,1900.0005,3,7,0,0,0,1.454666,3.63899,5.29351502734,8.833104,0.00003164997,33.72644,31.19408,,,,,,,,,,,,,,27.29298,-0.117535,25,0,26.19112,-0.108819
7582,2021/03/27 07:27:57,52044.5411,1905.0003,3,7,0,0,0,1.454369,3.639297,5.292880738593,8.835122,0.00003164997,33.73378,31.19408,,0.000104296799690928,,,,,,,,,,,,27.36378,0.02883196,25,0,26.21935,-0.1357424
7583,2021/03/27 07:28:02,52049.5419,1910.0011,3,7,0,0,0,1.454765,3.639956,5.29528059034,8.83714,0.00003164997,33.74113,31.19408,,,,,,,,,,,,,,27.49484,0.1007944,25,0,26.38632,0.04537761
7584,2021/03/27 07:28:07,52054.5419,1915.0011,3,7,0,0,0,1.454842,3.640683,5.296618537086,8.839157,0.00003164997,33.74847,31.19408,,0.000106691899418365,,3.55030488967896,,,,,,,,,,27.47438,0.03049731,25,0,26.44414,-0.0940603
7585,2021/03/27 07:28:12,52059.5412,1920.0004,3,7,0,0,0,1.454597,3.641146,5.296400048162,8.841175,0.00003164997,33.75582,31.19408,,,,,,,,,,,,,,27.50181,0.1357692,25,0,26.44314,-0.008596182
7586,2021/03/27 07:28:17,52064.542,1925.0012,3,7,0,0,0,1.454536,3.641571,5.296796116056,8.843193,0.00003164997,33.76317,31.19408,,0.0000972544512478635,,,,,,,,,,,,27.49791,0.0872004,25,0,26.49618,0.08960783
7587,2021/03/27 07:28:22,52069.5411,1930.0003,3,7,0,0,0,1.454941,3.642081,5.299012972221,8.845211,0.00003164997,33.77052,31.19408,,,,,,,,,,,,,,27.50809,0.07583201,25,0,26.57044,-0.06199658
7588,2021/03/27 07:28:27,52074.5421,1935.0013,3,7,0,0,0,1.454552,3.642758,5.298580934416,8.847229,0.00003164997,33.77786,31.19408,,0.000111628301965538,,,,,,,,,,,,27.45725,0.1298183,25,0,26.65473,0.1122332
7589,2021/03/27 07:28:32,52079.541,1940.0002,3,7,0,0,0,1.45488,3.643225,5.300455188,8.849246,0.00003164997,33.78521,31.19408,,,,,,,,,,,,,,27.30594,-0.05041897,25,0,26.63838,0.09185135
7590,2021/03/27 07:28:37,52084.5419,1945.0011,3,7,0,0,0,1.454666,3.643479,5.300045023014,8.851265,0.00003164997,33.79257,31.19408,,0.0000980091790552251,,,,,,,,,,,,27.13747,0.05994916,25,0,26.52662,0.117923
7591,2021/03/27 07:28:42,52089.5419,1950.0011,3,7,0,0,0,1.454811,3.644143,5.301539321973,8.853283,0.00003164997,33.79992,31.19408,,,,,,,,,,,,,,27.04394,-0.1316369,25,0,26.31905,-0.002831221
7592,2021/03/27 07:28:47,52094.542,1955.0012,3,7,0,0,0,1.454689,3.644729,5.301947184281,8.855301,0.00003164997,33.80728,31.19408,,0.0000881727974046953,,,,,,,,,,,,27.07124,-0.04447222,25,0,26.23246,-0.1112843
7593,2021/03/27 07:28:52,52099.542,1960.0012,3,7,0,0,0,1.454994,3.645228,5.303784868632,8.857319,0.00003164997,33.81463,31.19408,,,,,,,,,,,,,,27.11083,-0.0909996,25,0,26.17952,0.004491806
7594,2021/03/27 07:28:57,52104.5421,1965.0013,3,7,0,0,0,1.454666,3.645661,5.303219104226,8.859338,0.00003164997,33.82199,31.19408,,0.000126263796119019,,3.8477520942688,,,,,,,,,,27.23055,-0.04610956,25,0,26.16417,-0.1418692
7595,2021/03/27 07:29:02,52109.5421,1970.0013,3,7,0,0,0,1.455055,3.646348,5.30563688914,8.861356,0.00003164997,33.82935,31.19408,,,,,,,,,,,,,,27.44401,0.1231551,25,0,26.34249,0.05441904
7596,2021/03/27 07:29:07,52114.5412,1975.0004,3,7,0,0,0,1.454689,3.646865,5.305054399985,8.863373,0.00003164997,33.8367,31.19408,,0.000105861996416934,,,0.263052612543106,,,,,,,,,27.45614,0.01298249,25,0,26.36178,-0.09602845
7597,2021/03/27 07:29:12,52119.542,1980.0012,3,7,0,0,0,1.454536,3.647232,5.305030244352,8.865391,0.00003164997,33.84407,31.19408,,,,,,,,,,,,,,27.46935,0.139305,25,0,26.45333,0.003834963
7598,2021/03/27 07:29:17,52124.5414,1985.0006,3,7,0,0,0,1.454865,3.647618,5.30679176157,8.867409,0.00003164997,33.85143,31.19408,,0.000107314102933742,,,,,,,,,,,,27.41363,0.03521562,25,0,26.58256,0.1131564
7599,2021/03/27 07:29:22,52129.5414,1990.0006,3,7,0,0,0,1.454666,3.648243,5.306975051838,8.869427,0.00003164997,33.85879,31.19408,,,,,,,,,,,,,,27.37507,0.100255,25,0,26.60799,-0.006372929
