Data_Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),dV/dt(V/s),Internal_Resistance(Ohm),dQ/dV(Ah/V),dV/dQ(V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,MetaCode_MV_UD4,MetaCode_MV_UD5,MetaCode_MV_UD6,MetaCode_MV_UD7,MetaCode_MV_UD8,MetaCode_MV_UD9,MetaCode_MV_UD10,MetaCode_MV_UD11,MetaCode_MV_UD12,MetaCode_MV_UD13,MetaCode_MV_UD14,MetaCode_MV_UD15,MetaCode_MV_UD16,Aux_Temperature_1(C),Aux_dT/dt_1(C),Aux_Temperature_2(C),Aux_dT/dt_2(C),Aux_Temperature_3(C),Aux_dT/dt_3(C)
5250,2021/06/21 05:35:48,71383.6911,60.0008,1,21,12,0,0,0,0,3.622641,0,2.787452,4.538267,20.77568,16.94152,,0.000187225406989455,,,,,,,,,,,,,,,,,,,,34.82351,-0.1001394,35,0,34.93552,-0.06950021
5251,2021/06/21 05:36:48,71443.6909,120.0006,1,21,12,0,0,0,0,3.628252,0,2.787452,4.538267,20.77568,16.94152,,0.0000457969108538236,,,,,,,,,,,,,,,,,,,,35.19815,0.04108071,35,0,35.36597,-0.05947828
5252,2021/06/21 05:37:48,71503.6907,180.0004,1,21,12,0,0,0,0,3.630918,0,2.787452,4.538267,20.77568,16.94152,,0.0000101942296169,,0,,,,,,,,,,,,,,,,,,34.88921,0.04455447,35,0,35.37173,0.09914517
5253,2021/06/21 05:38:48,71563.6907,240.0004,1,21,12,0,0,0,0,3.63204,0,2.787452,4.538267,20.77568,16.94152,,0.0000246160998358391,,,,,,,,,,,,,,,,,,,,35.03238,0.1086271,35,0,35.45189,0.09766221
5254,2021/06/21 05:39:48,71623.6905,300.0002,1,21,12,0,0,0,0,3.633018,0,2.787452,4.538267,20.77568,16.94152,,0.0000369837289326824,,0,,,,,,,,,,,,,,,,,,34.66744,-0.004347563,35,0,35.08727,0.07645488
5255,2021/06/21 05:40:48,71683.6903,360,1,21,12,0,0,0,0,3.63367,0,2.787452,4.538267,20.77568,16.94152,,0.00000912724226509454,,,,,,,,,,,,,,,,,,,,35.06102,-0.04059792,35,0,35.24986,-0.1039279
5256,2021/06/21 05:41:48,71743.6904,420.0001,1,21,12,0,0,0,0,3.634525,0,2.787452,4.538267,20.77568,16.94152,,-0.000028407150239218,,0,,,,,,,,,,,,,,,,,,34.94788,-0.0643611,35,0,35.1158,-0.1167452
5257,2021/06/21 05:42:48,71803.6916,480.0013,1,21,12,0,0,0,0,3.634918,0,2.787452,4.538267,20.77568,16.94152,,0.00000391170806324226,,,,,,,,,,,,,,,,,,,,34.66618,-0.1106429,35,0,34.91115,-0.08870721
5258,2021/06/21 05:43:48,71863.6914,540.0011,1,21,12,0,0,0,0,3.635064,0,2.787452,4.538267,20.77568,16.94152,,-0.0000122478695629979,,0,,,,,,,,,,,,,,,,,,34.96367,-0.0238812,35,0,35.13158,-0.09160995
5259,2021/06/21 05:44:48,71923.6906,600.0003,1,21,12,0,0,0,0,3.635235,0,2.787452,4.538267,20.77568,16.94152,,0.00001979545049835,,,,,,,,,,,,,,,,,,,,35.01355,0.01425147,35,0,35.22339,-0.06444335
5260,2021/06/21 05:45:48,71983.6904,660.0001,1,21,12,0,0,0,0,3.635667,0,2.787452,4.538267,20.77568,16.94152,,0.00000288434307549323,,0,,,,,,,,,,,,,,,,,,34.99662,0.06632805,35,0,35.40512,0.1143467
5261,2021/06/21 05:46:48,72043.6911,720.0008,1,21,12,0,0,0,0,3.635993,0,2.787452,4.538267,20.77568,16.94152,,-0.0000032796478990349,,,,,,,,,,,,,,,,,,,,34.56547,-0.05013227,35,0,34.88744,-0.1069117
5262,2021/06/21 05:47:48,72103.6912,780.0009,1,21,12,0,0,0,0,3.636083,0,2.787452,4.538267,20.77568,16.94152,,-0.0000103521997516509,,0,,,,,,,,,,,,,,,,,,34.81131,-0.08373976,35,0,35.39877,-0.02906203
5263,2021/06/21 05:48:48,72163.6908,840.0005,1,21,12,0,0,0,0,3.636221,0,2.787452,4.538267,20.77568,16.94152,,-0.00000802057729742955,,,,,,,,,,,,,,,,,,,,35.01847,0.1071334,35,0,35.23529,0.07866621
5264,2021/06/21 05:49:48,72223.6914,900.0011,1,21,12,0,0,0,0,3.636159,0,2.787452,4.538267,20.77568,16.94152,,-0.000000671740679081267,,0,,,,,,,,,,,,,,,,,,35.14278,0.09666085,35,0,35.47834,0.1402962
5265,2021/06/21 05:50:48,72283.6915,960.0012,1,21,12,0,0,0,0,3.636458,0,2.787452,4.538267,20.77568,16.94152,,-0.00000256846306001535,,,,,,,,,,,,,,,,,,,,34.63752,-0.08137584,35,0,35.07136,-0.1315308
5266,2021/06/21 05:51:48,72343.6913,1020.001,1,21,12,0,0,0,0,3.636763,0,2.787452,4.538267,20.77568,16.94152,,0.00000363512208423344,,0,,,,,,,,,,,,,,,,,,35.09903,0.1196742,35,0,35.40668,0.1327145
5267,2021/06/21 05:52:48,72403.6904,1080.0001,1,21,12,0,0,0,0,3.63656,0,2.787452,4.538267,20.77568,16.94152,,-0.0000107077203210793,,,,,,,,,,,,,,,,,,,,34.85751,-0.04744887,35,0,35.382,0.03121972
5268,2021/06/21 05:53:48,72463.6903,1140,1,21,12,0,0,0,0,3.636869,0,2.787452,4.538267,20.77568,16.94152,,-0.0000067960418164148,,0,,,,,,,,,,,,,,,,,,34.90409,0.07812858,35,0,35.13496,0.06934762
5269,2021/06/21 05:54:48,72523.6907,1200.0004,1,21,12,0,0,0,0,3.63664,0,2.787452,4.538267,20.77568,16.94152,,-0.0000237071199080674,,,,,,,,,,,,,,,,,,,,34.9147,0.08306026,35,0,35.11759,0.07865548
5270,2021/06/21 05:55:48,72583.6906,1260.0003,1,21,12,0,0,0,0,3.636924,0,2.787452,4.538267,20.77568,16.94152,,-0.00000142245096412807,,0,,,,,,,,,,,,,,,,,,34.88738,-0.0254631,35,0,35.34895,0.03790021
5271,2021/06/21 05:56:48,72643.6905,1320.0002,1,21,12,0,0,0,0,3.637112,0,2.787452,4.538267,20.77568,16.94152,,0.0000197559293155791,,,,,,,,,,,,,,,,,,,,34.73625,-0.09105206,35,0,35.24689,-0.06694078
5272,2021/06/21 05:57:48,72703.6905,1380.0002,1,21,12,0,0,0,0,3.637068,0,2.787452,4.538267,20.77568,16.94152,,0.0000293970806524158,,0,,,,,,,,,,,,,,,,,,34.66778,-0.1254904,35,0,35.18549,-0.1057088
5273,2021/06/21 05:58:48,72763.6912,1440.0009,1,21,12,0,0,0,0,3.637099,0,2.787452,4.538267,20.77568,16.94152,,-0.00000173852197349333,,,,,,,,,,,,,,,,,,,,34.75962,0.04508018,35.1,0,34.98355,-0.03581643
5274,2021/06/21 05:59:48,72823.6911,1500.0008,1,21,12,0,0,0,0,3.637198,0,2.787452,4.538267,20.77568,16.94152,,-0.0000197559293155791,,0,,,,,,,,,,,,,,,,,,34.83989,-0.07907391,35,0,35.52636,0.174197
5275,2021/06/21 06:00:48,72883.6905,1560.0002,1,21,12,0,0,0,0,3.637381,0,2.787452,4.538267,20.77568,16.94152,,-0.0000278561001323396,,,,,,,,,,,,,,,,,,,,35.16623,0.146749,35,0,35.53672,0.1728654
5276,2021/06/21 06:01:48,72943.6906,1620.0003,1,21,12,0,0,0,0,3.637189,0,2.787452,4.538267,20.77568,16.94152,,-0.00000908780566533096,,0,,,,,,,,,,,,,,,,,,35.18022,0.1326704,35,0,35.54371,0.1587963
5277,2021/06/21 06:02:48,73003.6905,1680.0002,1,21,12,0,0,0,0,3.637447,0,2.787452,4.538267,20.77568,16.94152,,0.0000323602216667496,,,,,,,,,,,,,,,,,,,,35.14888,0.1349616,35,0,35.46347,0.1742184
5278,2021/06/21 06:03:48,73063.6903,1740,1,21,12,0,0,0,0,3.637511,0,2.787452,4.538267,20.77568,16.94152,,0.0000440926887677051,,0,,,,,,,,,,,,,,,,,,34.76844,-0.1215363,35,0,35.314,-0.04062533
5279,2021/06/21 06:04:48,73123.6911,1800.0008,1,21,12,0,0,0,0,3.637452,0,2.787452,4.538267,20.77568,16.94152,,0.0000124463404063135,,,,,,,,,,,,,,,,,,,,34.65152,-0.1617694,35.1,0,35.12031,-0.1397848
5280,2021/06/21 06:04:48,73123.6928,1800.0025,1,21,12,0,0,0,0,3.637381,0,2.787452,4.538267,20.77568,16.94152,,0.0000124463404063135,0.0205025393515825,0,0,,,,,,,,,,,,,,,,,34.65152,-0.1617694,35.1,0,35.12031,-0.1397848
5281,2021/06/21 06:04:48,73123.6991,0.0018,1,22,12,0,0,0,0,3.637724,0,2.787452,4.538267,20.77568,16.94152,,0.0000124463404063135,0.0205025393515825,0,0,,,,,,,,,,,,,,,,,34.6515223421276,-0.161768094117035,35.1,0,35.12031,-0.1397848
5282,2021/06/21 06:04:48,73123.7069,0.0014,1,23,13,0,0,0,0,3.637724,0,2.787452,4.538267,20.77568,16.94152,,0.0000124463404063135,0.0205025393515825,0,0,,,,,,,,,,,,,,,,,34.6515252419046,-0.161766477309555,35.0999999132114,0,35.1203100988001,-0.139784800735273
5283,2021/06/21 06:10:31,73466.7309,60.0009,1,14,13,0,0,0,0,3.637793,0,2.787452,4.538267,20.77568,16.94152,,-0.0000158838993229438,,,,,,,,,,,,,,,,,,,,34.77905,-0.09066343,35,0,35.07292,-0.1648462
5284,2021/06/21 06:11:31,73526.7303,120.0003,1,14,13,0,0,0,0,3.638064,0,2.787452,4.538267,20.77568,16.94152,,0.0000312939191644546,,,,,,,,,,,,,,,,,,,,34.82829,-0.05950809,35,0,35.30389,0.06068468
5285,2021/06/21 06:12:31,73586.7317,180.0017,1,14,13,0,0,0,0,3.638029,0,2.787452,4.538267,20.77568,16.94152,,-0.0000228777498705313,,0,0,,,,,,,,,,,,,,,,,34.79733,-0.1050031,35,0,35.21004,-0.0481391
5286,2021/06/21 06:13:31,73646.7306,240.0006,1,14,13,0,0,0,0,3.637971,0,2.787452,4.538267,20.77568,16.94152,,-0.0000191238996194443,,,,,,,,,,,,,,,,,,,,34.89338,-0.03564715,35,0,35.08929,-0.1317322
5287,2021/06/21 06:14:31,73706.7306,300.0006,1,14,13,0,0,0,0,3.637919,0,2.787452,4.538267,20.77568,16.94152,,0.0000172274594660848,,0,0,,,,,,,,,,,,,,,,,34.82919,-0.0697732,35,0,34.96917,-0.157119
5288,2021/06/21 06:14:31,73706.7318,300.0018,1,14,13,0,0,0,0,3.637919,0,2.787452,4.538267,20.77568,16.94152,,0.0000172274594660848,0.0205025393515825,0,0,,,,,,,,,,,,,,,,,34.82919,-0.0697732,35,0,34.96917,-0.157119
5289,2021/06/21 06:14:32,73707.0234,0.2516,1,15,13,0,0,0,-9.04586,3.47449,-31.4297501114,2.787452,4.538884,20.77568,16.94367,,-0.0378106310963631,,0.0644596070051193,715.835876464844,,,,,,,,,,,,,,,,,34.82919,-0.0697732,35,0,34.96917,-0.157119
5290,2021/06/21 06:14:32,73707.273,0.5012,1,15,13,0,0,0,-9.047226,3.469379,-31.388255892654,2.787452,4.53951,20.77568,16.94585,,,,,,,,,,,,,,,,,,,,,,34.82919,-0.0697732,35,0,34.96917,-0.157119
5291,2021/06/21 06:14:32,73707.5227,0.7509,1,15,13,0,0,0,-9.048203,3.465593,-31.357388979379,2.787452,4.540138,20.77568,16.94802,,,,,,,,,,,,,,,,,,,,,,35.24101,0.1286948,35,0,35.4298,0.1439464
5292,2021/06/21 06:14:33,73707.7722,1.0004,1,15,13,0,0,0,-9.045738,3.462311,-31.319158180518,2.787452,4.540765,20.77568,16.9502,,-0.0142277497798204,,0.156594902276993,11.2289695739746,,,,,,,,,,,,,,,,,35.24101,0.1286948,35,0,35.4298,0.1439464
5293,2021/06/21 06:14:33,73708.0219,1.2501,1,15,13,0,0,0,-9.039146,3.460283,-31.278003238318,2.787452,4.541392,20.77568,16.95237,,,,,,,,,,,,,,,,,,,,,,34.95296,0.1286948,35,0,35.4298,0.1439464
5294,2021/06/21 06:14:33,73708.273,1.5012,1,15,13,0,0,0,-9.032272,3.457391,-31.228095922352,2.787452,4.542021,20.77568,16.95454,,,,,,,,,,,,,,,,,,,,,,34.95296,0.1286948,35,0,35.46338,0.1439464
5295,2021/06/21 06:14:33,73708.5219,1.7501,1,15,13,0,0,0,-9.029655,3.455429,-31.201331746995,2.787452,4.542646,20.77568,16.9567,,,,,,,,,,,,,,,,,,,,,,34.95296,0.1286948,35,0,35.46338,0.1439464
5296,2021/06/21 06:14:34,73708.7722,2.0004,1,15,13,0,0,0,-9.029556,3.453085,-31.17982438026,2.787452,4.543272,20.77568,16.95887,,-0.00900724437087774,,0.260452002286911,4.91082715988159,,,,,,,,,,,,,,,,,34.70446,-0.1676726,35,0,35.05433,-0.1173353
5297,2021/06/21 06:14:34,73709.0234,2.2516,1,15,13,0,0,0,-9.029755,3.4512,-31.163490456,2.787452,4.543903,20.77568,16.96104,,,,,,,,,,,,,,,,,,,,,,34.70446,-0.1676726,35,0,35.05433,-0.1173353
5298,2021/06/21 06:14:34,73709.2722,2.5004,1,15,13,0,0,0,-9.030212,3.449139,-31.146456387468,2.787452,4.544526,20.77568,16.96319,,,,,,,,,,,,,,,,,,,,,,34.70446,-0.1676726,35,0,35.05433,-0.1173353
5299,2021/06/21 06:14:34,73709.5219,2.7501,1,15,13,0,0,0,-9.031013,3.447186,-31.131581579418,2.787452,4.545151,20.77568,16.96535,,,,,,,,,,,,,,,,,,,,,,34.89,0.05798221,35,0,35.04395,-0.003241301
5300,2021/06/21 06:14:35,73709.7724,3.0006,1,15,13,0,0,0,-9.031372,3.4454,-31.1166890888,2.787452,4.54578,20.77568,16.96752,,-0.00809053238481283,,0.316927999258041,3.6158618927002,,,,,,,,,,,,,,,,,34.89,0.05798221,35,0,35.04395,-0.003241301
5301,2021/06/21 06:14:35,73710.022,3.2502,1,15,13,0,0,0,-9.031204,3.443787,-31.101542929548,2.787452,4.546405,20.77568,16.96967,,,,,,,,,,,,,,,,,,,,,,34.89,0.05798221,35,0,35.04395,-0.003241301
5302,2021/06/21 06:14:35,73710.2731,3.5013,1,15,13,0,0,0,-9.031281,3.441836,-31.084188071916,2.787452,4.547034,20.77568,16.97183,,,,,,,,,,,,,,,,,,,,,,35.18072,0.05798221,35,0,35.44639,-0.003241301
5303,2021/06/21 06:14:35,73710.5227,3.7509,1,15,13,0,0,0,-9.031204,3.440372,-31.070701367888,2.787452,4.54766,20.77568,16.97399,,,,,,,,,,,,,,,,,,,,,,35.18072,0.05798221,35,0,35.44639,-0.003241301
5304,2021/06/21 06:14:36,73710.7724,4.0006,1,15,13,0,0,0,-9.031296,3.438817,-31.056974216832,2.787452,4.548285,20.77568,16.97614,,-0.00743445008993149,,0.361772507429123,2.77444911003113,,,,,,,,,,,,,,,,,35.18072,0.05798221,35,0,35.44639,-0.003241301
5305,2021/06/21 06:14:36,73711.0228,4.251,1,15,13,0,0,0,-9.031349,3.437509,-31.045343469641,2.787452,4.548913,20.77568,16.9783,,,,,,,,,,,,,,,,,,,,,,34.95116,0.01911283,35,0,35.38472,0.1064909
5306,2021/06/21 06:14:36,73711.273,4.5012,1,15,13,0,0,0,-9.031471,3.435873,-31.030987359183,2.787452,4.549542,20.77568,16.98046,,,,,,,,,,,,,,,,,,,,,,34.95116,0.01911283,35,0,35.38472,0.1064909
5307,2021/06/21 06:14:36,73711.5228,4.751,1,15,13,0,0,0,-9.031235,3.434577,-31.018472012595,2.787452,4.550168,20.77568,16.98261,,,,,,,,,,,,,,,,,,,,,,34.95116,0.01911283,35,0,35.38472,0.1064909
5308,2021/06/21 06:14:37,73711.7732,5.0014,1,15,13,0,0,0,-9.031029,3.433242,-31.005708066018,2.787452,4.550796,20.77568,16.98476,,-0.00638178922235966,,0.417425185441971,,,,,,,,,,,,,,,,,,34.73674,-0.06700873,35,0,35.00964,-0.1172137
5309,2021/06/21 06:14:37,73712.0229,5.2511,1,15,13,0,0,0,-9.031067,3.431681,-30.991741033627,2.787452,4.551422,20.77568,16.98691,,,,,,,,,,,,,,,,,,,,,,34.73674,-0.06700873,35,0,35.00964,-0.1172137
5310,2021/06/21 06:14:37,73712.2731,5.5013,1,15,13,0,0,0,-9.03141,3.430449,-30.98179140309,2.787452,4.552045,20.77568,16.98905,,,,,,,,,,,,,,,,,,,,,,34.73674,-0.06700873,35,0,35.00964,-0.1172137
5311,2021/06/21 06:14:37,73712.5227,5.7509,1,15,13,0,0,0,-9.031372,3.429145,-30.96988413694,2.787452,4.552675,20.77568,16.99121,,,,,,,,,,,,,,,,,,,,,,35.06678,-0.06700873,35,0,35.12279,-0.1172137
5312,2021/06/21 06:14:38,73712.7731,6.0013,1,15,13,0,0,0,-9.031204,3.428006,-30.959021499224,2.787452,4.553303,20.77568,16.99336,,-0.0051352409645915,,0.483219593763351,2.27164793014526,,,,,,,,,,,,,,,,,35.06678,-0.06700873,35,0,35.12279,-0.1172137
5313,2021/06/21 06:14:38,73713.0227,6.2509,1,15,13,0,0,0,-9.031143,3.426646,-30.946530036378,2.787452,4.553924,20.77568,16.99549,,,,,,,,,,,,,,,,,,,,,,35.23999,0.1572657,35,0,35.12279,-0.1172137
5314,2021/06/21 06:14:38,73713.2733,6.5015,1,15,13,0,0,0,-9.031143,3.425553,-30.936658997079,2.787452,4.554554,20.77568,16.99765,,,,,,,,,,,,,,,,,,,,,,35.23999,0.1572657,35,0,35.54057,0.1659143
5315,2021/06/21 06:14:38,73713.5227,6.7509,1,15,13,0,0,0,-9.031433,3.424404,-30.927275290932,2.787452,4.555181,20.77568,16.9998,,,,,,,,,,,,,,,,,,,,,,35.23999,0.1572657,35,0,35.54057,0.1659143
5316,2021/06/21 06:14:39,73713.7733,7.0015,1,15,13,0,0,0,-9.031349,3.42314,-30.91557201586,2.787452,4.555809,20.77568,17.00195,,-0.00408649910241365,,0.542062282562256,,,,,,,,,,,,,,,,,,34.95422,-0.08930206,35,0,35.3668,-0.05430222
5317,2021/06/21 06:14:39,73714.022,7.2502,1,15,13,0,0,0,-9.031311,3.421827,-30.903583825197,2.787452,4.556432,20.77568,17.00408,,,,,,,,,,,,,,,,,,,,,,34.95422,-0.08930206,35,0,35.3668,-0.05430222
5318,2021/06/21 06:14:39,73714.2724,7.5006,1,15,13,0,0,0,-9.031029,3.420882,-30.894084547578,2.787452,4.557059,20.77568,17.00623,,,,,,,,,,,,,,,,,,,,,,34.95422,-0.08930206,35,0,35.3668,-0.05430222
5319,2021/06/21 06:14:39,73714.5222,7.7504,1,15,13,0,0,0,-9.031052,3.419788,-30.884283256976,2.787452,4.557685,20.77568,17.00837,,,,,,,,,,,,,,,,,,,,,,34.80425,-0.08930206,35,0,34.95823,-0.05430222
5320,2021/06/21 06:14:40,73714.7734,8.0016,1,15,13,0,0,0,-9.031219,3.418786,-30.875805080134,2.787452,4.558316,20.77568,17.01053,,-0.00556660117581487,,0.530291616916656,1.88962304592133,,,,,,,,,,,,,,,,,34.80425,-0.08930206,35,0,34.95823,-0.05430222
5321,2021/06/21 06:14:40,73715.0228,8.251,1,15,13,0,0,0,-9.031471,3.417523,-30.865259866333,2.787452,4.558938,20.77568,17.01265,,,,,,,,,,,,,,,,,,,,,,34.80425,-0.08930206,35,0,34.95823,-0.05430222
5322,2021/06/21 06:14:40,73715.2725,8.5007,1,15,13,0,0,0,-9.031464,3.416774,-30.858471377136,2.787452,4.559568,20.77568,17.0148,,,,,,,,,,,,,,,,,,,,,,35.18532,0.07221818,35,0,35.22733,-0.04358292
5323,2021/06/21 06:14:40,73715.5228,8.751,1,15,13,0,0,0,-9.031296,3.415555,-30.84688820928,2.787452,4.560195,20.77568,17.01695,,,,,,,,,,,,,,,,,,,,,,35.18532,0.07221818,35,0,35.22733,-0.04358292
5324,2021/06/21 06:14:41,73715.7732,9.0014,1,15,13,0,0,0,-9.031044,3.414576,-30.837186097344,2.787452,4.560822,20.77568,17.01909,,-0.00380872702226043,,,,,,,,,,,,,,,,,,,,35.18532,0.07221818,35,0,35.22733,-0.04358292
5325,2021/06/21 06:14:41,73716.0229,9.2511,1,15,13,0,0,0,-9.031433,3.413564,-30.829374557212,2.787452,4.561448,20.77568,17.02122,,,,,,,,,,,,,,,,,,,,,,35.30473,0.03731608,35,0,35.54239,0.09845614
5326,2021/06/21 06:14:41,73716.2732,9.5014,1,15,13,0,0,0,-9.0317,3.412956,-30.8247947052,2.787452,4.562075,20.77568,17.02336,,,,,,,,,,,,,,,,,,,,,,35.30473,0.03731608,35,0,35.54239,0.09845614
5327,2021/06/21 06:14:41,73716.5229,9.7511,1,15,13,0,0,0,-9.031616,3.411535,-30.81167409056,2.787452,4.5627,20.77568,17.0255,,,,,,,,,,,,,,,,,,,,,,35.30473,0.03731608,35,0,35.54239,0.09845614
5328,2021/06/21 06:14:42,73716.7742,10.0024,1,15,13,0,0,0,-9.031357,3.410698,-30.803231257186,2.787452,4.563331,20.77568,17.02765,,-0.00412457808852196,,0.602483928203583,,,,,,,,,,,,,,,,,,34.97948,0.03731608,35,0,35.27322,0.09845614
5329,2021/06/21 06:14:42,73716.7762,10.0044,1,15,13,0,0,0,-9.031357,3.410698,-30.803231257186,2.787452,4.563336,20.77568,17.02767,,-0.00412457808852196,0.0205025393515825,0.602483928203583,1.88962304592133,,,,,,,,,,,,,,,,,34.97948,0.03731608,35,0,35.27322,0.09845614
5330,2021/06/21 06:14:43,73717.8204,1.0011,1,16,13,0,0,0,0,3.582441,0,2.787452,4.56335,20.77568,17.02772,,0.00955347437411547,,,,,,,,,,,,,,,,,,,,34.93536,-0.1154292,35,0,34.93542,-0.1896799
5331,2021/06/21 06:14:44,73718.8205,2.0012,1,16,13,0,0,0,0,3.587918,0,2.787452,4.56335,20.77568,17.02772,,0.00499181821942329,,,,,,,,,,,,,,,,,,,,35.3081,0.1168478,35,0,35.55974,0.09718895
5332,2021/06/21 06:14:45,73719.8204,3.0011,1,16,13,0,0,0,0,3.591658,0,2.787452,4.56335,20.77568,17.02772,,0.00389544991776347,,,,,,,,,,,,,,,,,,,,34.93502,-0.1169515,35,0,35.11694,-0.0404644
5333,2021/06/21 06:14:46,73720.8204,4.0011,1,16,13,0,0,0,0,3.59449,0,2.787452,4.56335,20.77568,17.02772,,0.00274777598679066,,,,,,,,,,,,,,,,,,,,35.11176,0.05522966,35,0,35.0419,-0.02344966
5334,2021/06/21 06:14:47,73721.8196,5.0003,1,16,13,0,0,0,0,3.596482,0,2.787452,4.56335,20.77568,17.02772,,0.00199235789477825,,,,,,,,,,,,,,,,,,,,35.27193,0.0500524,35,0,35.50961,0.1461613
5335,2021/06/21 06:14:48,73722.8206,6.0013,1,16,13,0,0,0,0,3.598413,0,2.787452,4.56335,20.77568,17.02772,,,,,,,,,,,,,,,,,,,,,,34.96549,-0.09576201,35,0,35.11242,-0.1241231
5336,2021/06/21 06:14:49,73723.8197,7.0004,1,16,13,0,0,0,0,3.600062,0,2.787452,4.56335,20.77568,17.02772,,0.00157665996812284,,,,,,,,,,,,,,,,,,,,35.47063,0.1578569,35,0,35.50564,0.1228809
5337,2021/06/21 06:14:50,73724.8197,8.0004,1,16,13,0,0,0,0,3.601538,0,2.787452,4.56335,20.77568,17.02772,,0.00195972807705402,,,,,,,,,,,,,,,,,,,,35.1956,-0.08594751,35,0,35.37741,-0.0400722
5338,2021/06/21 06:14:51,73725.8197,9.0004,1,16,13,0,0,0,0,3.602681,0,2.787452,4.56335,20.77568,17.02772,,0.00135317700915039,,,,,,,,,,,,,,,,,,,,35.0053,-0.08594751,35,0,35.04034,-0.0400722
5339,2021/06/21 06:14:52,73726.8197,10.0004,1,16,13,0,0,0,0,3.603902,0,2.787452,4.56335,20.77568,17.02772,,0.00154791900422424,,,,,,,,,,,,,,,,,,,,35.45238,0.055058,35,0,35.49438,0.1009321
5340,2021/06/21 06:14:53,73727.8198,11.0005,1,16,13,0,0,0,0,3.604791,0,2.787452,4.56335,20.77568,17.02772,,,,,,,,,,,,,,,,,,,,,,35.20662,0.055058,35,0,35.38843,0.1009321
5341,2021/06/21 06:14:54,73728.8204,12.0011,1,16,13,0,0,0,0,3.605602,0,2.787452,4.56335,20.77568,17.02772,,0.00102666299790144,,,,,,,,,,,,,,,,,,,,35.28952,0.0742662,35,0,35.07985,0.004351139
5342,2021/06/21 06:14:55,73729.8196,13.0003,1,16,13,0,0,0,0,3.606722,0,2.787452,4.56335,20.77568,17.02772,,,,,,,,,,,,,,,,,,,,,,35.47762,0.0742662,35,0,35.49865,0.004351139
5343,2021/06/21 06:14:56,73730.8205,14.0012,1,16,13,0,0,0,0,3.607664,0,2.787452,4.56335,20.77568,17.02772,,0.000991570064797997,,,,,,,,,,,,,,,,,,,,35.14122,-0.0463438,35,0,35.31605,0.07381439
5344,2021/06/21 06:14:57,73731.8207,15.0014,1,16,13,0,0,0,0,3.60841,0,2.787452,4.56335,20.77568,17.02772,,,,,,,,,,,,,,,,,,,,,,35.33179,-0.04370809,35,0,35.17107,-0.1070642
5345,2021/06/21 06:14:58,73732.8205,16.0012,1,16,13,0,0,0,0,3.608926,0,2.787452,4.56335,20.77568,17.02772,,0.000676972616929561,,,,,,,,,,,,,,,,,,,,35.46974,0.1463699,35,0,35.50474,0.1660299
5346,2021/06/21 06:14:59,73733.8198,17.0005,1,16,13,0,0,0,0,3.609776,0,2.787452,4.56335,20.77568,17.02772,,,,,,,,,,,,,,,,,,,,,,35.04152,-0.1212001,35,0,34.9017,-0.08404851
5347,2021/06/21 06:15:00,73734.8206,18.0013,1,16,13,0,0,0,0,3.610319,0,2.787452,4.56335,20.77568,17.02772,,0.00089022028259933,,,,,,,,,,,,,,,,,,,,35.38194,0.09376168,35,0,35.20725,-0.008916855
5348,2021/06/21 06:15:01,73735.82,19.0007,1,16,13,0,0,0,0,3.611011,0,2.787452,4.56335,20.77568,17.02772,,,,,,,,,,,,,,,,,,,,,,35.41745,0.01109838,35,0,35.54329,0.1050115
5349,2021/06/21 06:15:02,73736.8198,20.0005,1,16,13,0,0,0,0,3.611564,0,2.787452,4.56335,20.77568,17.02772,,,,,,,,,,,,,,,,,,,,,,35.01717,-0.1250887,35,0,34.9263,-0.1928091
5350,2021/06/21 06:15:03,73737.8197,21.0004,1,16,13,0,0,0,0,3.612169,0,2.787452,4.56335,20.77568,17.02772,,0.000622552877757698,,,,,,,,,,,,,,,,,,,,35.39198,0.1171279,35,0,35.23127,0.09530425
5351,2021/06/21 06:15:04,73738.8207,22.0014,1,16,13,0,0,0,0,3.612657,0,2.787452,4.56335,20.77568,17.02772,,,,,,,,,,,,,,,,,,,,,,35.11597,-0.0862515,35,0,35.27683,0.01423717
5352,2021/06/21 06:15:05,73739.8206,23.0013,1,16,13,0,0,0,0,3.613154,0,2.787452,4.56335,20.77568,17.02772,,,,,,,,,,,,,,,,,,,,,,35.01657,-0.03106356,35,0,34.96068,-0.09879708
5353,2021/06/21 06:15:06,73740.82,24.0007,1,16,13,0,0,0,0,3.613623,0,2.787452,4.56335,20.77568,17.02772,,0.000542347086593509,,,,,,,,,,,,,,,,,,,,35.24904,-0.03106356,35,0,35.06733,-0.09879708
5354,2021/06/21 06:15:07,73741.8198,25.0005,1,16,13,0,0,0,0,3.613993,0,2.787452,4.56335,20.77568,17.02772,,,,,,,,,,,,,,,,,,,,,,35.15003,-0.09716511,35,0,35.31088,-0.06657124
